time_s,v_out_mV
0,4999.03
4e-06,5001.68
8e-06,4998.62
1.2e-05,4997.98
1.6e-05,4999.21
2e-05,5001.64
2.4e-05,4999.35
2.8e-05,5000.45
3.2e-05,5000.89
3.6e-05,5001.49
4e-05,4998.87
4.4e-05,5002.85
4.8e-05,4997.89
5.2e-05,4999.57
5.6e-05,5000.51
6e-05,5000.5
6.4e-05,4998.45
6.8e-05,5002.44
7.2e-05,5000.89
7.6e-05,4999.76
8e-05,5000.43
8.4e-05,4999.25
8.8e-05,4999.05
9.2e-05,5000.77
9.6e-05,4998.57
0.0001,5000.31
0.000104,5001.42
0.000108,4997.79
0.000112,4996.2
0.000116,5001.04
0.00012,4997.35
0.000124,4999.61
0.000128,5002.11
0.000132,4998.91
0.000136,5001.79
0.00014,5001.84
0.000144,4999.71
0.000148,5002.14
0.000152,5001.11
0.000156,4998.67
0.00016,5000.95
0.000164,4999.69
0.000168,4995.12
0.000172,4998.36
0.000176,4997.5
0.00018,4999.55
0.000184,5000.89
0.000188,5000.94
0.000192,5000.12
0.000196,5001.51
0.0002,4999.76
0.000204,5001.84
0.000208,4998.9
0.000212,5000.59
0.000216,5000.11
0.00022,4998.55
0.000224,4998.74
0.000228,4998.28
0.000232,5000.4
0.000236,4999.93
0.00024,5000.2
0.000244,5000.62
0.000248,5001.76
0.000252,4998.92
0.000256,4999.75
0.00026,5000.04
0.000264,4998.98
0.000268,4999.47
0.000272,4997.65
0.000276,4998.39
0.00028,5000.06
0.000284,4999.64
0.000288,5001
0.000292,4999.31
0.000296,4999.01
0.0003,5001.02
0.000304,5001.44
0.000308,4998.11
0.000312,4999.92
0.000316,4998.77
0.00032,4999.34
0.000324,5000.85
0.000328,4997.77
0.000332,5000.47
0.000336,4998.72
0.00034,5000.26
0.000344,4999.15
0.000348,5001.53
0.000352,5001.61
0.000356,5000
0.00036,5002.69
0.000364,4999.03
0.000368,4999.9
0.000372,5000.36
0.000376,4998.76
0.00038,4999.07
0.000384,5000.37
0.000388,5000.18
0.000392,4996.7
0.000396,4998.07
0.0004,4997.91
0.000404,4999.38
0.000408,5000.87
0.000412,5001.5
0.000416,4999.97
0.00042,5001.34
0.000424,5002.23
0.000428,5000.65
0.000432,5000.76
0.000436,5001.31
0.00044,5000.22
0.000444,5000.57
0.000448,4997.74
0.000452,5002.5
0.000456,4999.59
0.00046,5000.66
0.000464,4999.23
0.000468,4999.97
0.000472,5001.29
0.000476,4999.56
0.00048,5002.12
0.000484,4999.48
0.000488,5001.61
0.000492,5000.35
0.000496,5000.45
0.0005,5000.11
0.000504,5002.13
0.000508,5002.22
0.000512,5001.36
0.000516,5002.29
0.00052,4999.69
0.000524,5000.79
0.000528,5001.26
0.000532,4998.94
0.000536,4998.77
0.00054,5004.26
0.000544,5000.51
0.000548,4998.85
0.000552,5001.62
0.000556,5000.91
0.00056,4998.8
0.000564,4998.31
0.000568,4999.48
0.000572,5000.23
0.000576,4997.66
0.00058,5000.34
0.000584,4999.78
0.000588,4999.15
0.000592,5000.54
0.000596,4999.49
0.0006,5000.67
0.000604,4999.81
0.000608,5000.67
0.000612,5000.21
0.000616,5001.19
0.00062,5003.71
0.000624,4998.74
0.000628,5000.68
0.000632,4999.96
0.000636,5004.44
0.00064,4998.69
0.000644,4996.5
0.000648,5000.11
0.000652,5002.49
0.000656,4998.63
0.00066,5002.97
0.000664,5000.1
0.000668,5002.49
0.000672,4999.55
0.000676,5001.44
0.00068,5001.39
0.000684,4999.23
0.000688,5000.44
0.000692,5000.12
0.000696,5000.36
0.0007,4997.86
0.000704,5001.57
0.000708,5001.25
0.000712,4997.6
0.000716,4997.87
0.00072,4999.91
0.000724,5000.54
0.000728,4998.25
0.000732,5000.11
0.000736,5001.21
0.00074,5000.48
0.000744,4998.8
0.000748,5003.27
0.000752,5001.91
0.000756,5001.1
0.00076,4999.37
0.000764,5000.71
0.000768,4999.49
0.000772,4999.89
0.000776,4998.58
0.00078,4999
0.000784,5000.2
0.000788,4998.71
0.000792,4998.03
0.000796,4998.25
0.0008,4997.23
0.000804,5000.74
0.000808,5002.88
0.000812,4998.47
0.000816,5000.77
0.00082,4996.52
0.000824,4997.62
0.000828,5000.03
0.000832,4999.67
0.000836,5003.01
0.00084,5001.26
0.000844,4998.52
0.000848,5001.41
0.000852,5001.4
0.000856,5000.54
0.00086,5000.33
0.000864,4999.59
0.000868,5001.08
0.000872,4998.95
0.000876,4996.78
0.00088,5001.31
0.000884,4998.17
0.000888,4999.01
0.000892,5003.63
0.000896,4999.8
0.0009,4998.68
0.000904,4998.04
0.000908,4997.41
0.000912,5000.82
0.000916,4999.84
0.00092,5001.75
0.000924,4998.58
0.000928,4995.97
0.000932,4999.59
0.000936,4996.99
0.00094,4996.15
0.000944,4999.43
0.000948,4998.89
0.000952,5000.45
0.000956,4998.48
0.00096,4999.04
0.000964,4999.05
0.000968,5000.86
0.000972,4999.48
0.000976,5001.77
0.00098,5001.71
0.000984,5000.73
0.000988,4998.33
