time_s,v_out_mV
0,4980.84
4e-06,4980.98
8e-06,4976.06
1.2e-05,4971.04
1.6e-05,4984.35
2e-05,4974.5
2.4e-05,4984.12
2.8e-05,4991.13
3.2e-05,4979.82
3.6e-05,4983.58
4e-05,4973.55
4.4e-05,4979.61
4.8e-05,4982.94
5.2e-05,4979.1
5.6e-05,4974.01
6e-05,4975.72
6.4e-05,4987.36
6.8e-05,4966.66
7.2e-05,4985.74
7.6e-05,4985.12
8e-05,4981.05
8.4e-05,4970.47
8.8e-05,4974.31
9.2e-05,4985.38
9.6e-05,4967.6
0.0001,4990.51
0.000104,4972.89
0.000108,4975.96
0.000112,4981.99
0.000116,4990.62
0.00012,4986.3
0.000124,4990.55
0.000128,4985.81
0.000132,4975.25
0.000136,4975.05
0.00014,4980.97
0.000144,4988.52
0.000148,4977.68
0.000152,4981.29
0.000156,4985.72
0.00016,4979.05
0.000164,4971.1
0.000168,4971.57
0.000172,4989.85
0.000176,4971.46
0.00018,4980.6
0.000184,4979.6
0.000188,4969.4
0.000192,4987.26
0.000196,4972.16
0.0002,4978.02
0.000204,4987.87
0.000208,4981.89
0.000212,4974.8
0.000216,4983.52
0.00022,4985.63
0.000224,4979.86
0.000228,4979.4
0.000232,4983.72
0.000236,4977.82
0.00024,4982.4
0.000244,4975.52
0.000248,4970.05
0.000252,4974.9
0.000256,4980.27
0.00026,4980.38
0.000264,4977.38
0.000268,4975.63
0.000272,4980.8
0.000276,4975.66
0.00028,4988.04
0.000284,4994.3
0.000288,4984.51
0.000292,4972.7
0.000296,4996.77
0.0003,4985.24
0.000304,4977.84
0.000308,4975.42
0.000312,4984.58
0.000316,4968.09
0.00032,4994.5
0.000324,4983.7
0.000328,4983.61
0.000332,4979.92
0.000336,4977.4
0.00034,4982.11
0.000344,4978.66
0.000348,4973.67
0.000352,4978.13
0.000356,4988.13
0.00036,4974.05
0.000364,4981.13
0.000368,4997.71
0.000372,4988.35
0.000376,4974.6
0.00038,4986.01
0.000384,4982.38
0.000388,4979.73
0.000392,4986.9
0.000396,4979.78
0.0004,4975.9
0.000404,4976.49
0.000408,4982.3
0.000412,4989.56
0.000416,4973.2
0.00042,4987.36
0.000424,4971.45
0.000428,4985.57
0.000432,4998.79
0.000436,4984.39
0.00044,5001.81
0.000444,4984.93
0.000448,4981.99
0.000452,4967.68
0.000456,4986.17
0.00046,4980.08
0.000464,4986.89
0.000468,4980.25
0.000472,4980.35
0.000476,4975.02
0.00048,4992.9
0.000484,4987.02
0.000488,4977.64
0.000492,4982
0.000496,4999.63
0.0005,4984.93
0.000504,4972.23
0.000508,4984.77
0.000512,4971.32
0.000516,4974.59
0.00052,4979.96
0.000524,4974.3
0.000528,4978.24
0.000532,4976.67
0.000536,4984.28
0.00054,4989.17
0.000544,4975.29
0.000548,4985.64
0.000552,4983.15
0.000556,4977.74
0.00056,4990.67
0.000564,4987.71
0.000568,4975.22
0.000572,4970.26
0.000576,4981.39
0.00058,4999.17
0.000584,4983.83
0.000588,4980.98
0.000592,4979.66
0.000596,4986.87
0.0006,4988.37
0.000604,4986.59
0.000608,4988.22
0.000612,4982.6
0.000616,4989.38
0.00062,4984.5
0.000624,4991.88
0.000628,4973.81
0.000632,4985.56
0.000636,4994.61
0.00064,4981.16
0.000644,4986.66
0.000648,4977.78
0.000652,4983.98
0.000656,4970.11
0.00066,4975.21
0.000664,4988.61
0.000668,4991.44
0.000672,4981.79
0.000676,4972.67
0.00068,4974.28
0.000684,4980.54
0.000688,4984.67
0.000692,4985.89
0.000696,4980.23
0.0007,4975.98
0.000704,4997.69
0.000708,4977.1
0.000712,4974.7
0.000716,4982.32
0.00072,4989.75
0.000724,4987.5
0.000728,4977.04
0.000732,4978.27
0.000736,4978.83
0.00074,4988.05
0.000744,4967.43
