time_s,v_out_mV
0,4998.16
4e-06,4999.52
8e-06,4999.26
1.2e-05,4997.95
1.6e-05,5001.53
2e-05,5000.51
2.4e-05,4998.98
2.8e-05,4999.98
3.2e-05,5002.36
3.6e-05,5000.12
4e-05,5000.67
4.4e-05,5000.58
4.8e-05,5001.32
5.2e-05,4999.77
5.6e-05,5000.66
6e-05,4999.61
6.4e-05,5002.24
6.8e-05,4997.92
7.2e-05,4998.79
7.6e-05,5000.59
8e-05,5000.18
8.4e-05,4997.95
8.8e-05,5000.66
9.2e-05,4997.59
9.6e-05,5001.31
0.0001,4999.13
0.000104,5002.31
0.000108,4999.4
0.000112,4998.97
0.000116,4999.15
0.00012,5002.16
0.000124,5002.27
0.000128,5000.82
0.000132,4998.48
0.000136,5000.24
0.00014,5001.03
0.000144,5002.48
0.000148,5002.94
0.000152,5001.22
0.000156,4998.93
0.00016,4999.57
0.000164,4999.5
0.000168,4999.46
0.000172,4999.95
0.000176,5001.69
0.00018,4998.57
0.000184,4998.82
0.000188,5001.13
0.000192,4997.58
0.000196,5001.56
0.0002,5000.77
0.000204,5002.4
0.000208,5000.18
0.000212,4998.97
0.000216,5000.96
0.00022,5000.13
0.000224,5000.22
0.000228,5000.67
0.000232,5000.16
0.000236,5001.13
0.00024,5000.72
0.000244,4996.91
0.000248,4999.39
0.000252,5002.76
0.000256,5000.56
0.00026,5001.29
0.000264,5001.47
0.000268,5001.64
0.000272,4999.34
0.000276,5002.87
0.00028,5001.47
0.000284,5001.64
0.000288,4999.38
0.000292,4998.11
0.000296,4998.25
0.0003,5001.79
0.000304,4998.53
0.000308,4997.82
0.000312,4999.96
0.000316,5001.41
0.00032,4999.22
0.000324,4997.57
0.000328,4999.68
0.000332,4998.73
0.000336,4999.63
0.00034,4999.15
0.000344,5000.66
0.000348,4998.99
0.000352,5002.42
0.000356,5000.09
0.00036,5000.74
0.000364,4999.43
0.000368,5001.47
0.000372,4998.98
0.000376,5000.54
0.00038,5001.1
0.000384,5001.05
0.000388,5000.2
0.000392,4999.26
0.000396,5000.67
0.0004,5001.96
0.000404,4997.84
0.000408,4999.67
0.000412,5002.31
0.000416,5002.47
0.00042,4999.81
0.000424,5000.67
0.000428,5003.17
0.000432,4999.95
0.000436,4997.79
0.00044,4998.98
0.000444,5001.58
0.000448,4998.9
0.000452,4999.22
0.000456,4999.72
0.00046,5001.35
0.000464,5001.22
0.000468,4997.31
0.000472,5001.31
0.000476,5000.71
0.00048,4999.52
0.000484,5000.39
0.000488,5000.87
0.000492,4999.25
0.000496,5000.19
0.0005,5001.42
0.000504,5001.52
0.000508,5001
0.000512,5002.06
0.000516,4999.32
0.00052,5000.41
0.000524,5000.2
0.000528,5001.07
0.000532,4999.47
0.000536,4998.11
0.00054,5001.91
0.000544,5000.09
0.000548,5001.35
0.000552,4999.49
0.000556,4999.77
0.00056,4999.01
0.000564,4999.67
0.000568,5000.46
0.000572,5003.08
0.000576,4998.37
0.00058,4999.07
0.000584,4999.5
0.000588,5000.28
0.000592,4997.54
0.000596,4997.18
0.0006,5001.3
0.000604,5001.74
0.000608,4999.94
0.000612,5002.04
0.000616,4999.44
0.00062,5000.22
0.000624,5002.95
0.000628,5000.59
0.000632,4998.99
0.000636,5002.13
0.00064,5000.74
0.000644,4998.14
0.000648,4998.3
0.000652,4999.2
0.000656,5000.92
0.00066,4999.9
0.000664,5001.9
0.000668,4999.88
0.000672,4997.7
0.000676,4997.41
0.00068,5000.23
0.000684,5000.93
0.000688,4998.07
0.000692,4997.23
0.000696,4998.21
0.0007,5000.62
0.000704,5001.16
0.000708,4999.54
0.000712,5000.38
0.000716,4999.22
0.00072,4999.18
0.000724,4999.45
0.000728,5000.09
0.000732,4998.64
0.000736,5000.17
0.00074,4999.83
0.000744,4998.89
0.000748,5001.35
0.000752,5000.54
0.000756,4999.22
0.00076,4998.59
0.000764,4999.29
0.000768,5002.5
0.000772,5000.11
0.000776,5000.24
0.00078,4999.31
0.000784,4998.98
0.000788,4998.15
0.000792,5002.08
0.000796,4998.78
0.0008,4999.68
0.000804,5000.06
0.000808,4998.85
0.000812,4999.79
0.000816,4999
0.00082,5000.22
0.000824,4998.73
0.000828,5001.51
0.000832,5000.1
0.000836,5002.89
0.00084,4998.92
0.000844,4998.84
0.000848,5001.19
0.000852,5002.44
0.000856,5001.16
0.00086,5001.35
0.000864,5001.78
0.000868,4998.88
0.000872,4996.21
0.000876,4998.36
0.00088,4998.11
0.000884,4996.53
0.000888,5000.07
0.000892,4999.57
0.000896,4999.22
0.0009,4999.75
0.000904,4999.1
0.000908,5000.4
0.000912,5000.78
0.000916,5002.45
0.00092,4999.07
0.000924,5001.28
0.000928,4998.73
0.000932,4999.03
0.000936,5002.08
0.00094,5000.22
0.000944,5001.4
0.000948,4997.47
0.000952,4997.83
0.000956,4997.52
0.00096,4998.86
0.000964,4996.9
0.000968,4998.06
0.000972,4998.07
0.000976,4997.8
0.00098,4998.96
0.000984,4999.63
0.000988,4999.5
0.000992,4999.63
0.000996,4999.66
0.001,4901.45
0.001004,4905.98
0.001008,4905.46
0.001012,4904.47
0.001016,4905.5
0.00102,4908.1
0.001024,4906.89
0.001028,4909.26
0.001032,4910.02
0.001036,4911.65
0.00104,4915.74
0.001044,4915.96
0.001048,4918.13
0.001052,4917.75
0.001056,4920.4
0.00106,4924.51
0.001064,4929.98
0.001068,4930.53
0.001072,4933.12
0.001076,4934.18
0.00108,4936.01
0.001084,4938.86
0.001088,4943.5
0.001092,4945.09
0.001096,4944.04
0.0011,4949.44
0.001104,4951.48
0.001108,4950.77
0.001112,4955.2
0.001116,4957.31
0.00112,4960.33
0.001124,4964.39
0.001128,4964
0.001132,4967.65
0.001136,4966.12
0.00114,4969.21
0.001144,4971.58
0.001148,4974.01
0.001152,4974.26
0.001156,4974.44
0.00116,4980.27
0.001164,4980.05
0.001168,4983.79
0.001172,4984
0.001176,4986.81
0.00118,4990.28
0.001184,4988.19
0.001188,4991.18
0.001192,4993.02
0.001196,4993.8
0.0012,4993.65
0.001204,4993.27
0.001208,4995.62
0.001212,4999.46
0.001216,4997.87
0.00122,4997.2
0.001224,4998.68
0.001228,5001.11
0.001232,5001.06
0.001236,5004.91
0.00124,5002.52
0.001244,5002.8
0.001248,5002.73
0.001252,5006.88
0.001256,5002.51
0.00126,5002.59
0.001264,5002.57
0.001268,5005.46
0.001272,5004.95
0.001276,5007.23
0.00128,5007.85
0.001284,5007.13
0.001288,5005.57
0.001292,5005.69
0.001296,5004.8
0.0013,5007.48
0.001304,5008.14
0.001308,5009.56
0.001312,5006.98
0.001316,5004.82
0.00132,5007.7
0.001324,5008.36
0.001328,5006.24
0.001332,5006.28
0.001336,5005.39
0.00134,5006.85
0.001344,5008.29
0.001348,5004.9
0.001352,5006.87
0.001356,5008
0.00136,5007.34
0.001364,5005.29
0.001368,5005.13
0.001372,5007.57
0.001376,5004.59
0.00138,5002.81
0.001384,5007.45
0.001388,5003.81
0.001392,5004.5
0.001396,5002.32
0.0014,5002.35
0.001404,5003.46
0.001408,5005.63
0.001412,5003.83
0.001416,5002.84
0.00142,5005.4
0.001424,5003.2
0.001428,5003.47
0.001432,5001.2
0.001436,5002.83
0.00144,5002.86
0.001444,5003.08
0.001448,5002
0.001452,5002.6
0.001456,5003.03
0.00146,5000.04
0.001464,5001.24
0.001468,5000.29
0.001472,5003.13
0.001476,5002.29
0.00148,5000.62
0.001484,5002.24
0.001488,5000.24
0.001492,5001.39
0.001496,4996.81
0.0015,4999.95
0.001504,5001.54
0.001508,5001.15
0.001512,5002.3
0.001516,5000.3
0.00152,5000.75
0.001524,4999.38
0.001528,5000.81
0.001532,5005.43
0.001536,4998.84
0.00154,5002.56
0.001544,5000.25
0.001548,5003.59
0.001552,5002.48
0.001556,5000.63
0.00156,4999.94
0.001564,5000.09
0.001568,4999.48
0.001572,4999.18
0.001576,5000.76
0.00158,4999.07
0.001584,4998.12
0.001588,4998.98
0.001592,5003.35
0.001596,5000.67
0.0016,5001.27
0.001604,4999.89
0.001608,4999.26
0.001612,4999.79
0.001616,4998.65
0.00162,4999.85
0.001624,5000.2
0.001628,4999.36
0.001632,5001.23
0.001636,5002.14
0.00164,5000.25
0.001644,4998.92
0.001648,5001.3
0.001652,4999.59
0.001656,5001.12
0.00166,4998.26
0.001664,5000.04
0.001668,4999.96
0.001672,4998.64
0.001676,4999.29
0.00168,5000.23
0.001684,4999.34
0.001688,4997.84
0.001692,5000.29
0.001696,4999.86
0.0017,4997.74
0.001704,4999.74
0.001708,4998.47
0.001712,5001.36
0.001716,5000.33
0.00172,4999.88
0.001724,4999.58
0.001728,5000
0.001732,5001.51
0.001736,4999.38
0.00174,4998.96
0.001744,5000.08
0.001748,5000.82
0.001752,4996.24
0.001756,5001.58
0.00176,4998.32
0.001764,4999.34
0.001768,5001.61
0.001772,5001.9
0.001776,4996.6
0.00178,5000.37
0.001784,4999.92
0.001788,5000.89
0.001792,4999.62
0.001796,5000.1
0.0018,5000.03
0.001804,4999.59
0.001808,5001.07
0.001812,4999.77
0.001816,5002.51
0.00182,5001.89
0.001824,5002.39
0.001828,5001.4
0.001832,5002.9
0.001836,4998.18
0.00184,5003.25
0.001844,5002.89
0.001848,4998.06
0.001852,4997.68
0.001856,4999.31
0.00186,5002.16
0.001864,4995.92
0.001868,4999.02
0.001872,5000.38
0.001876,5002.44
0.00188,5000.63
0.001884,5000.65
0.001888,4999.01
0.001892,5000.64
0.001896,4999.1
0.0019,4999.44
0.001904,4999.93
0.001908,4999.04
0.001912,5001.77
0.001916,5002.14
0.00192,5000.35
0.001924,4999.17
0.001928,4998.6
0.001932,5001.75
0.001936,5000.58
0.00194,4998.53
0.001944,5002.85
0.001948,5001.65
0.001952,5001.2
0.001956,5001.26
0.00196,4997.2
0.001964,5001.56
0.001968,4999.97
0.001972,4999.9
0.001976,4999.65
0.00198,5002.22
0.001984,5000.98
0.001988,4999.14
0.001992,5002.48
0.001996,5001.74
0.002,5000.6
0.002004,5001.18
0.002008,4999.5
0.002012,4999.64
0.002016,4998.34
0.00202,4999.68
0.002024,5000.72
0.002028,5002.86
0.002032,4997.84
0.002036,5003.45
0.00204,5001
0.002044,5002.34
0.002048,4996.97
0.002052,4999.4
0.002056,4998.47
0.00206,4999.25
0.002064,4999.68
0.002068,4996.73
0.002072,5000.28
0.002076,4998.43
0.00208,4999.45
0.002084,5003.18
0.002088,4996.93
0.002092,5001.25
0.002096,5001.76
0.0021,5001.84
0.002104,4997.16
0.002108,5000.65
0.002112,4999.24
0.002116,4999.78
0.00212,5000.39
0.002124,5000.41
0.002128,5002.12
0.002132,4998.93
0.002136,5003.76
0.00214,5001.35
0.002144,4997.58
0.002148,5000.42
0.002152,4998.68
0.002156,5000.56
0.00216,5000.4
0.002164,4999.82
0.002168,5003.97
0.002172,4999.46
0.002176,4999.71
0.00218,4999.64
0.002184,5000.28
0.002188,5000.95
0.002192,4999.06
0.002196,5000.96
0.0022,5000.92
0.002204,4999.27
0.002208,5000.98
0.002212,5001.28
0.002216,4998.98
0.00222,4999.35
0.002224,5000.1
0.002228,5000.57
0.002232,5000.84
0.002236,4997.69
0.00224,5004.1
0.002244,4998.26
0.002248,5002.43
0.002252,5001.08
0.002256,4999.63
0.00226,4999.91
0.002264,5000.41
0.002268,4996.83
0.002272,5001.12
0.002276,4998.97
0.00228,4998.05
0.002284,4998.7
0.002288,4999.45
0.002292,4999.08
0.002296,4999.8
0.0023,5000.14
0.002304,5000.12
0.002308,5000.41
0.002312,4999.61
0.002316,5001.17
0.00232,5000.23
0.002324,5000.16
0.002328,4999.94
0.002332,5000.52
0.002336,4999.27
0.00234,4998.77
0.002344,5002.11
0.002348,5000.81
0.002352,5000.93
0.002356,5000.15
0.00236,4999.36
0.002364,5000.2
0.002368,4998.81
0.002372,5000.56
0.002376,5001.28
