time_s,v_out_mV
0,4999.48
4e-06,4998.62
8e-06,5000.25
1.2e-05,4998.02
1.6e-05,5000.53
2e-05,5001.93
2.4e-05,5000.71
2.8e-05,4998.64
3.2e-05,5001.56
3.6e-05,4999.25
4e-05,4999
4.4e-05,4999.86
4.8e-05,4997.9
5.2e-05,4998.57
5.6e-05,5001.32
6e-05,4999.54
6.4e-05,5003.48
6.8e-05,4997.83
7.2e-05,5000.51
7.6e-05,4999.93
8e-05,4998.96
8.4e-05,5000.05
8.8e-05,5002.08
9.2e-05,5000.58
9.6e-05,4999.15
0.0001,5001.1
0.000104,4999.61
0.000108,5000.55
0.000112,4999.11
0.000116,4999.63
0.00012,5003.79
0.000124,5001.49
0.000128,5001.32
0.000132,5001.98
0.000136,5000.06
0.00014,4998.58
0.000144,5001.37
0.000148,4999.26
0.000152,4999.08
0.000156,5002.15
0.00016,5001.93
0.000164,5000.93
0.000168,5001.89
0.000172,4998.13
0.000176,4999.91
0.00018,5004.22
0.000184,5001.62
0.000188,4998.48
0.000192,5000.18
0.000196,5003.07
0.0002,4996.75
0.000204,5003.79
0.000208,4998.81
0.000212,5000.23
0.000216,5001.13
0.00022,5001.53
0.000224,4999.59
0.000228,4998.24
0.000232,4999.55
0.000236,5000.45
0.00024,5000.89
0.000244,4998.88
0.000248,5002.22
0.000252,5000.66
0.000256,5000.51
0.00026,5001.36
0.000264,5000.58
0.000268,4998.53
0.000272,5001.41
0.000276,5000.78
0.00028,5000.64
0.000284,5000.03
0.000288,5001.25
0.000292,4998.09
0.000296,5001.54
0.0003,5001.12
0.000304,5000.32
0.000308,5001.34
0.000312,5000.5
0.000316,5001.86
0.00032,4998.06
0.000324,5002.94
0.000328,4999.4
0.000332,5000.59
0.000336,5000.1
0.00034,5002.3
0.000344,5001.52
0.000348,4999.06
0.000352,5000.51
0.000356,5002.82
0.00036,5002.24
0.000364,5000.65
0.000368,5000.42
0.000372,5000.19
0.000376,4998.82
0.00038,4999.27
0.000384,5000.95
0.000388,4998.31
0.000392,4999.81
0.000396,5000.2
0.0004,5001.52
0.000404,4998.31
0.000408,4999.45
0.000412,5000.45
0.000416,4999.25
0.00042,4999.87
0.000424,5000.56
0.000428,4999.77
0.000432,4998.79
0.000436,4999.35
0.00044,4999.37
0.000444,4999.83
0.000448,5001.36
0.000452,5000.83
0.000456,4999.84
0.00046,5002.13
0.000464,5001.74
0.000468,5000.7
0.000472,5001.29
0.000476,5000.84
0.00048,5000.09
0.000484,5000.22
0.000488,4999.76
0.000492,5000.98
0.000496,5000.36
0.0005,5000.53
0.000504,4997.91
0.000508,5000.69
0.000512,5000.11
0.000516,5001.01
0.00052,4999.56
0.000524,5001.66
0.000528,5000.74
0.000532,5001.94
0.000536,5001.23
0.00054,5000.59
0.000544,4997.99
0.000548,4999.28
0.000552,4999.92
0.000556,4999.04
0.00056,4998.24
0.000564,5000.4
0.000568,4999.63
0.000572,5000.77
0.000576,4998.98
0.00058,5000.56
0.000584,4998.32
0.000588,4999.72
0.000592,4999.44
0.000596,5001.07
0.0006,5002.72
0.000604,4999.34
0.000608,5001.29
0.000612,5000.95
0.000616,4996.71
0.00062,4999.94
0.000624,4997.47
0.000628,4997.96
0.000632,4999.31
0.000636,4999.37
0.00064,4998.93
0.000644,5001.98
0.000648,4999.58
0.000652,5001.11
0.000656,5000.58
0.00066,4997.79
0.000664,5001.28
0.000668,5002.75
0.000672,5000.06
0.000676,4998.57
0.00068,4996.59
0.000684,5001.01
0.000688,5000.79
0.000692,4999.34
0.000696,5000.2
0.0007,4999.22
0.000704,4999.65
0.000708,4999.11
0.000712,4998.92
0.000716,4998.33
0.00072,5004.11
0.000724,5001.47
0.000728,4997.58
0.000732,5000.89
0.000736,5000.91
0.00074,4999.36
0.000744,5000.37
0.000748,4998.53
0.000752,4998.12
0.000756,5001.9
0.00076,5001.94
0.000764,4999.32
0.000768,5000.68
0.000772,4998.23
0.000776,5001.3
0.00078,4996.98
0.000784,5001.11
0.000788,4998.69
0.000792,5001.41
0.000796,5001.91
0.0008,5000.72
0.000804,4997.67
0.000808,4999
0.000812,4998.48
0.000816,5001.18
0.00082,4998.68
0.000824,5001.27
0.000828,4997.81
0.000832,5000.02
0.000836,5004.37
0.00084,4998.26
0.000844,5001.68
0.000848,5000.76
0.000852,4999.11
0.000856,4999.52
0.00086,5001.73
0.000864,4996.75
0.000868,5001.06
0.000872,4999.74
0.000876,4999.64
0.00088,4998.67
0.000884,4998.69
0.000888,5000.62
0.000892,5001.58
0.000896,5000.18
0.0009,5001.25
0.000904,5001.73
0.000908,5000.85
0.000912,4999.47
0.000916,4997.95
0.00092,5002.71
0.000924,5002.25
0.000928,5000.48
0.000932,4997.47
0.000936,5000.76
0.00094,5000.97
0.000944,4999.84
0.000948,4998.26
0.000952,5000.73
0.000956,4998.06
0.00096,5000.19
0.000964,4998.98
0.000968,5004.67
0.000972,5000.01
0.000976,5001.71
0.00098,4999.96
0.000984,5002.08
0.000988,4998.89
0.000992,4999.91
0.000996,5003.36
0.001,4925.24
0.001004,4926.67
0.001008,4926.29
0.001012,4924.01
0.001016,4925.94
0.00102,4926.55
0.001024,4927.86
0.001028,4932.17
0.001032,4932.91
0.001036,4931.93
0.00104,4931.83
0.001044,4934.96
0.001048,4935.54
0.001052,4937.53
0.001056,4939.5
0.00106,4938.14
0.001064,4942.33
0.001068,4944.04
0.001072,4943.9
0.001076,4948.81
0.00108,4947.55
0.001084,4949.7
0.001088,4953.95
0.001092,4954.59
0.001096,4958.31
0.0011,4959.34
0.001104,4957.3
0.001108,4961.09
0.001112,4962.58
0.001116,4962.76
0.00112,4966.07
0.001124,4965.81
0.001128,4966.17
0.001132,4970.74
0.001136,4971.61
0.00114,4971.09
0.001144,4972.66
0.001148,4974.88
0.001152,4975.03
0.001156,4976.98
0.00116,4977.63
0.001164,4983.04
0.001168,4980.5
0.001172,4981.47
0.001176,4985.16
0.00118,4985.36
0.001184,4984.86
0.001188,4985.16
0.001192,4987.48
0.001196,4985.43
0.0012,4991.79
0.001204,4988.26
0.001208,4989.77
0.001212,4991.8
0.001216,4993.4
0.00122,4992.02
0.001224,4991.27
0.001228,4993.45
0.001232,4993.77
0.001236,4996.69
0.00124,4993.86
0.001244,4996.52
0.001248,4997.96
0.001252,4993.39
0.001256,4997.91
0.00126,4996.17
0.001264,4997.09
0.001268,4994.5
0.001272,4995.86
0.001276,4997.32
0.00128,4998.12
0.001284,4998.26
0.001288,4999.14
0.001292,5000.6
0.001296,5000.89
0.0013,4998.37
0.001304,4997.88
0.001308,5000.43
0.001312,5001.87
0.001316,4998.55
0.00132,5003.29
0.001324,5001.17
0.001328,5003.35
0.001332,5003.68
0.001336,4999.11
0.00134,4999.61
0.001344,5000.87
0.001348,4998.34
0.001352,4999.19
0.001356,5004.92
0.00136,4999.64
0.001364,5004.22
0.001368,5001.85
0.001372,5002.48
0.001376,5002.11
0.00138,5001.77
0.001384,5003.38
0.001388,5001.73
0.001392,5001.85
0.001396,4998.66
0.0014,4998.92
0.001404,5000.08
0.001408,5003.3
0.001412,5002.05
0.001416,5001.97
0.00142,5001.83
0.001424,5000.07
0.001428,5000.65
0.001432,5001.26
0.001436,4999.14
0.00144,5001.51
0.001444,5001.92
0.001448,4999.77
0.001452,5001.75
0.001456,5001.49
0.00146,5000.05
0.001464,5000.91
0.001468,5001.31
0.001472,5002.46
0.001476,4998.77
0.00148,5001.41
0.001484,5000.61
0.001488,5000.14
0.001492,5001.61
0.001496,4999.22
0.0015,5000.74
0.001504,4999.91
0.001508,4999.79
0.001512,4998.71
0.001516,4999.25
0.00152,5002.09
0.001524,4999.1
0.001528,4999.82
0.001532,4999.98
0.001536,4998.23
0.00154,4999.79
0.001544,5000.06
0.001548,5000.92
0.001552,5003.42
0.001556,5000.04
0.00156,5002.35
0.001564,4999.79
0.001568,4998.72
0.001572,4999.98
0.001576,5001.07
0.00158,5002.12
0.001584,5002.8
0.001588,4999.22
0.001592,4998.27
0.001596,4998.95
0.0016,5000.67
0.001604,5000.06
0.001608,5001.38
0.001612,5001.16
0.001616,4997.94
0.00162,4999.82
0.001624,5001.06
0.001628,5002.75
0.001632,4999.96
0.001636,4999.73
0.00164,4998.84
0.001644,5001.06
0.001648,4996.65
0.001652,4997.72
0.001656,5000.28
0.00166,5000
0.001664,4998.28
0.001668,5001.02
0.001672,5000.65
0.001676,4999.71
0.00168,5001.66
0.001684,5001.08
0.001688,4998.25
0.001692,4999.53
0.001696,4999.29
0.0017,4997.92
0.001704,5001.21
0.001708,5000.18
0.001712,4999.29
0.001716,4999.94
0.00172,4998.35
0.001724,5001.62
0.001728,4997.8
0.001732,5000.49
0.001736,5004.07
0.00174,5002.79
0.001744,4996.66
0.001748,4999.06
0.001752,4999.43
0.001756,4998.01
0.00176,4999.63
0.001764,5000.42
0.001768,5002.19
0.001772,5001.34
0.001776,5001.85
0.00178,4997.8
0.001784,5000.39
0.001788,5001.8
0.001792,5000.74
0.001796,4999.12
0.0018,5000.28
0.001804,5000.58
0.001808,4997.08
0.001812,5000.95
0.001816,5000.67
0.00182,4998.44
0.001824,4998.05
0.001828,4999.66
0.001832,4998.89
0.001836,5001.63
0.00184,5000.4
0.001844,4999.17
0.001848,4998.84
0.001852,4998.79
0.001856,4998.2
0.00186,5000.87
0.001864,5000.82
0.001868,4998.71
0.001872,5000.75
0.001876,5002.65
0.00188,4999.77
0.001884,5000.58
0.001888,5002.16
0.001892,5003.1
0.001896,4999.17
0.0019,5000.93
0.001904,4999.96
0.001908,5001.02
0.001912,4998.91
0.001916,5002.51
0.00192,4997.85
0.001924,4999.63
0.001928,4998.91
0.001932,5001.37
0.001936,4997.44
0.00194,4998.89
0.001944,4999.84
0.001948,4997.41
0.001952,4994.1
0.001956,4995.09
0.00196,5003.62
0.001964,4996.45
0.001968,4999.35
0.001972,4999.5
0.001976,5001.12
0.00198,4998.94
0.001984,4996.96
0.001988,5001.62
0.001992,4999.85
0.001996,5000.51
0.002,5000.65
0.002004,4998.25
0.002008,5001.6
0.002012,5000.39
0.002016,4999.54
0.00202,5001.02
0.002024,5000
0.002028,4999.14
0.002032,5000.68
0.002036,5000.64
0.00204,5001.36
0.002044,5002.23
0.002048,5001.64
0.002052,5001.45
0.002056,4999.03
0.00206,5000.97
0.002064,4999.72
0.002068,5002.32
0.002072,4999.59
0.002076,5001.99
0.00208,5000.9
0.002084,5001.66
0.002088,5001.11
0.002092,4999.71
0.002096,4999.12
0.0021,5000.24
0.002104,4997.98
0.002108,5001.61
0.002112,4999.4
0.002116,5001.69
0.00212,5000.33
0.002124,4999.53
0.002128,5000.23
0.002132,4998.26
0.002136,5000.91
0.00214,5000.61
0.002144,4998.76
0.002148,4999.03
0.002152,4998.62
0.002156,4999.45
0.00216,4999.14
0.002164,4999.71
0.002168,5002.28
0.002172,5000.45
0.002176,4996.64
0.00218,5000.57
0.002184,5002.17
0.002188,4999.51
0.002192,5001.31
0.002196,4999.1
0.0022,5001.74
0.002204,5001.66
0.002208,5000.34
0.002212,5001.69
0.002216,4998.66
0.00222,4999.12
0.002224,5001.28
0.002228,4999.58
0.002232,4999.03
0.002236,4998.7
0.00224,4998.96
0.002244,4999.54
0.002248,4999.17
0.002252,5003.46
0.002256,5001.19
0.00226,5002.43
0.002264,5000.89
0.002268,4996.73
0.002272,4999.31
0.002276,5002.43
0.00228,4999.38
0.002284,4998.78
0.002288,4997.05
0.002292,5000.12
0.002296,5001.61
0.0023,5000.9
0.002304,4999.47
0.002308,5001.14
0.002312,4999.25
0.002316,4999.17
0.00232,4999.38
0.002324,4998
0.002328,4999.11
0.002332,5000.19
0.002336,5003.07
0.00234,5001.77
0.002344,5003.65
0.002348,4999.7
0.002352,5003.01
0.002356,5000.06
0.00236,5000.75
0.002364,5000.86
0.002368,4999.91
0.002372,5000.89
0.002376,5000.27
0.00238,4999.52
0.002384,5004.08
0.002388,4998.67
0.002392,5000.41
0.002396,5000.85
0.0024,4999.16
0.002404,5000.46
0.002408,5000.07
0.002412,4997.74
0.002416,5002.22
0.00242,5000.27
0.002424,4998.99
0.002428,5000.2
0.002432,4999.3
0.002436,5001.85
0.00244,5002.46
0.002444,5000.98
0.002448,5000.11
0.002452,4999.84
0.002456,5001.95
0.00246,5001.52
0.002464,5002.32
0.002468,5000.65
0.002472,5001.3
0.002476,5000.03
0.00248,4998.85
0.002484,4999.02
0.002488,5001
0.002492,5000.92
0.002496,5001.24
0.0025,5000.77
0.002504,4999.39
0.002508,4995.18
0.002512,5000.54
0.002516,5001.43
0.00252,5000.76
0.002524,4998.39
0.002528,4997.72
0.002532,5000.04
0.002536,5001.34
0.00254,5002.97
0.002544,4993.85
0.002548,4998.42
0.002552,5002.02
0.002556,4999.88
0.00256,5000.48
0.002564,4999.62
0.002568,5002.1
0.002572,5000.29
0.002576,5002.9
0.00258,4998.04
0.002584,5000.41
0.002588,5001.14
0.002592,4997.33
0.002596,4999.78
0.0026,5003.01
0.002604,4999.03
0.002608,4998.29
0.002612,4999.4
0.002616,5001.74
0.00262,5001.6
0.002624,4999.3
0.002628,4998.13
0.002632,4999.35
0.002636,4998.12
0.00264,5000.47
0.002644,4999.66
0.002648,5001.41
0.002652,5001.3
0.002656,5001.48
0.00266,4997.37
0.002664,4997.2
0.002668,5001.17
0.002672,4998.56
0.002676,5001.17
0.00268,4997.72
0.002684,4999.84
0.002688,5001.95
0.002692,5001.73
0.002696,4998.55
0.0027,4999.06
0.002704,4999.54
0.002708,4996.52
0.002712,4998.61
0.002716,4997.48
0.00272,4998.01
0.002724,4999.06
0.002728,4998.93
0.002732,5001.22
0.002736,5000.29
0.00274,4999.71
0.002744,4999.9
0.002748,5001.73
0.002752,5000.53
0.002756,4999.71
0.00276,4999.49
0.002764,5000.29
0.002768,5000.76
0.002772,4997.06
0.002776,4998.1
0.00278,5000.44
0.002784,5002.82
0.002788,5003.39
0.002792,5000.4
0.002796,4998.54
0.0028,4998.23
0.002804,5001.84
0.002808,4999.82
0.002812,5000.45
0.002816,4998.57
0.00282,5001.77
0.002824,5001.75
0.002828,5000.52
0.002832,5000.28
0.002836,4998.8
0.00284,5002.35
0.002844,4998.1
0.002848,5003.01
0.002852,4997.15
0.002856,5002.1
0.00286,5001.35
0.002864,4999.78
0.002868,4999.31
0.002872,4999.32
0.002876,4997.6
0.00288,5001.65
0.002884,5002.23
0.002888,5001.78
0.002892,4999.63
0.002896,5002.39
0.0029,4999.77
0.002904,5002.99
0.002908,5000.31
0.002912,4999.83
0.002916,5001.48
0.00292,4999.19
0.002924,4997.77
0.002928,4999.21
0.002932,4999.15
0.002936,5000.31
0.00294,4997.78
0.002944,4999.04
0.002948,5002.47
0.002952,5000.88
0.002956,4998.92
0.00296,4998.81
0.002964,4999.54
0.002968,5001.02
0.002972,5000.5
0.002976,5000.59
0.00298,5002.04
0.002984,5002.68
0.002988,5000.47
0.002992,4999.85
0.002996,4997.86
0.003,4999.94
0.003004,4999.83
