time_s,v_out_mV
0,5001.72
4e-06,4999.02
8e-06,4998.05
1.2e-05,5000.54
1.6e-05,5000.69
2e-05,4999.13
2.4e-05,5001.42
2.8e-05,5000.85
3.2e-05,4997.47
3.6e-05,5001.15
4e-05,5002.77
4.4e-05,5000.66
4.8e-05,5001.5
5.2e-05,5001.93
5.6e-05,5000.08
6e-05,4999.31
6.4e-05,5000.93
6.8e-05,5000.72
7.2e-05,4997.34
7.6e-05,4999.71
8e-05,4999.51
8.4e-05,4999.6
8.8e-05,4999.53
9.2e-05,5000.62
9.6e-05,5002.45
0.0001,4997.7
0.000104,5000.55
0.000108,4999.13
0.000112,5001.49
0.000116,4999.97
0.00012,4999.47
0.000124,4998.13
0.000128,4999.57
0.000132,4999.58
0.000136,4997.42
0.00014,4997.88
0.000144,4998.72
0.000148,4996.96
0.000152,4998.98
0.000156,5000.3
0.00016,5001.22
0.000164,4999.52
0.000168,5000.92
0.000172,5001.12
0.000176,5001.58
0.00018,4997.37
0.000184,4999.54
0.000188,5002.08
0.000192,5002.71
0.000196,5001.14
0.0002,5001.07
0.000204,4999.51
0.000208,5001.46
0.000212,4998.17
0.000216,5000.11
0.00022,5002.77
0.000224,5000.99
0.000228,4999.87
0.000232,5000.98
0.000236,4997.97
0.00024,5001.87
0.000244,4998.72
0.000248,5000.62
0.000252,4999.93
0.000256,5002.21
0.00026,5000.08
0.000264,5000.97
0.000268,5001.21
0.000272,4998.5
0.000276,5000.79
0.00028,4997.26
0.000284,4998.34
0.000288,4999.84
0.000292,5003.21
0.000296,4998.22
0.0003,4999.81
0.000304,4999.59
0.000308,5000.35
0.000312,4999.72
0.000316,4998.62
0.00032,5003.24
0.000324,4997.41
0.000328,4997.61
0.000332,4997.61
0.000336,4998.84
0.00034,5000.11
0.000344,4998.44
0.000348,5000.37
0.000352,5000.78
0.000356,4999.57
0.00036,4998.75
0.000364,5001.1
0.000368,4998.51
0.000372,4998.67
0.000376,4998.13
0.00038,5000.22
0.000384,5000.88
0.000388,4997.42
0.000392,5001.24
0.000396,5002.11
0.0004,5001.58
0.000404,5000.73
0.000408,5000.72
0.000412,4998.4
0.000416,4998.88
0.00042,5001.33
0.000424,5002.69
0.000428,4998.91
0.000432,4999.79
0.000436,5000.42
0.00044,4999.32
0.000444,5000.86
0.000448,4998.81
0.000452,4999.2
0.000456,5001.54
0.00046,5001.47
0.000464,4999.53
0.000468,4995.5
0.000472,5002.78
0.000476,4999.04
0.00048,4997.98
0.000484,4999.27
0.000488,5000.52
0.000492,4999.04
0.000496,5002.24
0.0005,5000.59
0.000504,4999.46
0.000508,4998.92
0.000512,4998.47
0.000516,4999.59
0.00052,5000.43
0.000524,5000.16
0.000528,4999.62
0.000532,5001.04
0.000536,4997.62
0.00054,4997.79
0.000544,5002.3
0.000548,5002.96
0.000552,5000.61
0.000556,4999.7
0.00056,4998.62
0.000564,5002.69
0.000568,4999
0.000572,4998.34
0.000576,4998.65
0.00058,5001.83
0.000584,4998.92
0.000588,4997.77
0.000592,4997.96
0.000596,4997.83
0.0006,5000.06
0.000604,4999.77
