time_s,v_out_mV
0,5001.14
4e-06,5002.02
8e-06,4999.24
1.2e-05,4999.13
1.6e-05,5002.2
2e-05,4998.5
2.4e-05,4999.78
2.8e-05,4998.62
3.2e-05,5000.72
3.6e-05,4997.29
4e-05,5000.61
4.4e-05,4999.5
4.8e-05,4998.73
5.2e-05,5000.49
5.6e-05,4998.94
6e-05,5002.1
6.4e-05,5000.74
6.8e-05,4998.68
7.2e-05,5000.04
7.6e-05,4999.45
8e-05,4996.7
8.4e-05,4998.13
8.8e-05,5000.46
9.2e-05,5002.25
9.6e-05,5001.93
0.0001,4999.23
0.000104,5003.06
0.000108,5000.25
0.000112,5000.33
0.000116,5000.62
0.00012,5000.5
0.000124,5001.03
0.000128,5001.45
0.000132,5001.72
0.000136,4999.65
0.00014,5001.47
0.000144,4999.37
0.000148,4999.96
0.000152,5001.42
0.000156,4998.76
0.00016,4996.98
0.000164,5000.46
0.000168,4999.62
0.000172,4997.88
0.000176,5000.25
0.00018,4998.83
0.000184,4997.93
0.000188,5000.98
0.000192,4998.08
0.000196,5000.26
0.0002,4999.67
0.000204,4997.46
0.000208,4999.11
0.000212,5001.21
0.000216,4999.41
0.00022,5001.23
0.000224,5002.1
0.000228,4999.83
0.000232,4999.97
0.000236,5000.34
0.00024,5001.85
0.000244,5000.56
0.000248,4999.78
0.000252,5000.16
0.000256,5001.7
0.00026,5000.3
0.000264,4999.58
0.000268,5001.82
0.000272,5000.24
0.000276,5001.41
0.00028,5000.95
0.000284,5001.12
0.000288,5002.01
0.000292,4998.49
0.000296,5001.03
0.0003,4996.69
0.000304,4999.9
0.000308,4999.68
0.000312,5000.4
0.000316,5001.73
0.00032,5002.14
0.000324,4999.46
0.000328,4999.57
0.000332,5003.19
0.000336,4998.43
0.00034,5000.59
0.000344,4998.62
0.000348,4998.47
0.000352,5002.21
0.000356,4999.07
0.00036,4997.44
0.000364,5001.11
0.000368,5002.62
0.000372,4998.11
0.000376,5001.61
0.00038,5002.07
0.000384,4997.21
0.000388,4999.34
0.000392,4997.72
0.000396,5001.34
0.0004,5002.95
0.000404,5001.31
0.000408,4999.73
0.000412,4999.85
0.000416,4997.37
0.00042,5005.24
0.000424,4999.17
0.000428,4997.32
0.000432,5001.85
0.000436,5000.26
0.00044,5000.15
0.000444,5000.86
0.000448,5001.4
0.000452,5001.9
0.000456,4998.3
0.00046,4999.35
0.000464,4998.83
0.000468,4999.84
0.000472,5002.11
0.000476,4999.61
0.00048,5000.35
0.000484,4995.41
0.000488,4998.87
0.000492,4999.01
0.000496,4998.67
0.0005,5000.82
0.000504,4999.59
0.000508,5000.74
0.000512,5000.64
0.000516,4998.25
0.00052,5000.68
0.000524,4999.17
0.000528,4999.71
0.000532,5000.48
0.000536,4999.15
0.00054,4999.5
0.000544,5003.37
0.000548,5000.46
0.000552,5000.61
0.000556,4998.57
0.00056,5001.34
0.000564,4999.23
0.000568,4997.28
0.000572,4998.67
0.000576,4998.29
0.00058,5000.93
0.000584,5000.74
0.000588,5001.24
0.000592,4999.04
0.000596,5002.29
0.0006,4999.93
0.000604,5001.58
0.000608,4999.96
0.000612,4999.11
0.000616,4999.13
0.00062,4999.92
0.000624,4999.06
0.000628,4999.99
0.000632,4997.6
0.000636,5000.21
0.00064,4999.07
0.000644,5001.66
0.000648,5002.64
0.000652,5001.78
0.000656,5000.44
0.00066,5001.8
0.000664,4997.99
0.000668,5000.47
0.000672,5000.97
0.000676,4999.9
0.00068,4999.89
0.000684,5000.44
0.000688,4998.61
0.000692,5001.08
0.000696,5000.07
0.0007,5000.55
0.000704,4997.36
0.000708,4998.59
0.000712,5000.57
0.000716,5001.71
0.00072,4998.94
0.000724,4997.66
0.000728,4999.32
0.000732,5000.14
0.000736,4998.43
0.00074,5000.31
0.000744,5000.94
0.000748,4998.9
0.000752,4999.87
0.000756,5000.67
0.00076,4999.35
0.000764,4997.71
0.000768,4998.71
0.000772,4998.29
0.000776,5000.01
0.00078,4999.17
0.000784,5000.84
0.000788,4999.33
0.000792,4998.53
0.000796,4997.29
0.0008,4999.86
0.000804,5002.59
0.000808,5000.21
0.000812,5000.03
0.000816,4998.73
0.00082,4996.87
0.000824,4998.76
0.000828,4999.56
0.000832,5001.16
0.000836,4999.35
0.00084,5000.72
0.000844,5001.44
0.000848,4999.07
0.000852,5000.69
0.000856,5001.25
0.00086,5003.35
0.000864,4999.29
0.000868,4999.05
0.000872,5001.97
0.000876,4999.57
0.00088,5001.96
0.000884,4998.52
0.000888,4997.6
0.000892,4997.27
0.000896,4999.86
0.0009,4999.82
0.000904,4999.94
0.000908,5002.08
0.000912,5004.01
0.000916,5000.29
0.00092,5001.19
0.000924,5003.83
0.000928,5000.83
0.000932,5000.55
0.000936,5000.18
0.00094,4999.49
0.000944,5000.36
0.000948,4999.2
0.000952,4999.84
0.000956,4997.47
0.00096,5000.86
0.000964,5000.8
0.000968,5000.1
