time_s,v_out_mV
0,5000.5
4e-06,5003.02
8e-06,4999.03
1.2e-05,4997.68
1.6e-05,5000.41
2e-05,5000.61
2.4e-05,4998.65
2.8e-05,5001.2
3.2e-05,4998.1
3.6e-05,4998.37
4e-05,5002.8
4.4e-05,5000.7
4.8e-05,4997.93
5.2e-05,5000.45
5.6e-05,4998.77
6e-05,5000.42
6.4e-05,5000.35
6.8e-05,5001.07
7.2e-05,5002.82
7.6e-05,4996.72
8e-05,5000.45
8.4e-05,5000.33
8.8e-05,4998.92
9.2e-05,4997.05
9.6e-05,4999.25
0.0001,5001.53
0.000104,4996.26
0.000108,4999.78
0.000112,4998.98
0.000116,4996.79
0.00012,5000.42
0.000124,5002.47
0.000128,4998.76
0.000132,4999.18
0.000136,5001.88
0.00014,4999.11
0.000144,5002.41
0.000148,5000.64
0.000152,5000.12
0.000156,5001.08
0.00016,4999.52
0.000164,5001.38
0.000168,4998.99
0.000172,5000.73
0.000176,5000.21
0.00018,5000.74
0.000184,4998.27
0.000188,5000.27
0.000192,4999.32
0.000196,4999.58
0.0002,4999.64
0.000204,4999.6
0.000208,5001.84
0.000212,5003.22
0.000216,4998.16
0.00022,5001.49
0.000224,5001.42
0.000228,5000.77
0.000232,4998.16
0.000236,4999.4
0.00024,5000.56
0.000244,4998.63
0.000248,4998.93
0.000252,5001.98
0.000256,4997.55
0.00026,5000.02
0.000264,4999.77
0.000268,4998.56
0.000272,5001.26
0.000276,4996.37
0.00028,4999.7
0.000284,4998.69
0.000288,4999.2
0.000292,4997.9
0.000296,4999.18
0.0003,4999.79
0.000304,4999.31
0.000308,5001.55
0.000312,5000.1
0.000316,5002.09
0.00032,4997.7
0.000324,5000.33
0.000328,4998.41
0.000332,5000.28
0.000336,4999.42
0.00034,5002.01
0.000344,4999.96
0.000348,4996.87
0.000352,5001.48
0.000356,4999.19
0.00036,5001.05
0.000364,5001.04
0.000368,4998.23
0.000372,5000.28
0.000376,4998.76
0.00038,4999.22
0.000384,4998.84
0.000388,4999.5
0.000392,5000.31
0.000396,4999.33
0.0004,4999.35
0.000404,5000.22
0.000408,4999.86
0.000412,5001.1
0.000416,5001.02
0.00042,5000.45
0.000424,5001.47
0.000428,4998.2
0.000432,5000.68
0.000436,4999.25
0.00044,4998.49
0.000444,5000.1
0.000448,4997.9
0.000452,5000.39
0.000456,5002
0.00046,5001.68
0.000464,5002.58
0.000468,5000.59
0.000472,5002.4
0.000476,4999.48
0.00048,4998.11
0.000484,5001
0.000488,4999.22
0.000492,5000.01
0.000496,5000.53
0.0005,5000.73
0.000504,4998.99
0.000508,4998.23
0.000512,4999.13
0.000516,5001.73
0.00052,4998.12
0.000524,4998.48
0.000528,4999.03
0.000532,4999.37
0.000536,5002.95
0.00054,4997.12
0.000544,5000.39
0.000548,5000.66
0.000552,5000.38
0.000556,5001.3
0.00056,4998.25
0.000564,4999.5
0.000568,5002.23
0.000572,4995.66
0.000576,5000.06
0.00058,5000.3
0.000584,4999.53
0.000588,5002.27
0.000592,4999.78
0.000596,5001.09
0.0006,4999.56
0.000604,4998.26
0.000608,4998.79
0.000612,5001.88
0.000616,5001.45
0.00062,4998.76
0.000624,4998.72
0.000628,5002.3
0.000632,4999.96
0.000636,4997.16
0.00064,4999.98
0.000644,4998.42
0.000648,5001.36
0.000652,5000.34
0.000656,4998.6
0.00066,4999.17
0.000664,4997.46
0.000668,4998.74
0.000672,4999.31
0.000676,4998.71
0.00068,5002.34
0.000684,4998.94
0.000688,5001.93
0.000692,5000.52
0.000696,5000.51
