time_s,v_out_mV
0,4999.13
4e-06,5000.08
8e-06,4998.65
1.2e-05,4997.37
1.6e-05,4995.97
2e-05,4999.72
2.4e-05,5001.32
2.8e-05,5001.67
3.2e-05,5001.31
3.6e-05,5001.13
4e-05,4997.29
4.4e-05,4999.48
4.8e-05,4998.46
5.2e-05,4999.92
5.6e-05,4997.45
6e-05,4998.44
6.4e-05,5001.66
6.8e-05,5000.13
7.2e-05,4999.84
7.6e-05,5000
8e-05,5000.49
8.4e-05,5002.78
8.8e-05,5003.3
9.2e-05,4998.42
9.6e-05,4999.54
0.0001,5000.98
0.000104,5000.76
0.000108,4997.62
0.000112,4998.85
0.000116,4999.88
0.00012,5001.87
0.000124,4998.4
0.000128,4997.77
0.000132,4999.86
0.000136,5003.53
0.00014,4996.68
0.000144,4997.91
0.000148,5000.27
0.000152,4998.82
0.000156,5001.82
0.00016,5000.35
0.000164,4999.21
0.000168,5001.72
0.000172,4998.95
0.000176,4999.47
0.00018,4999.69
0.000184,5000.63
0.000188,4998.15
0.000192,4997.92
0.000196,5002.15
0.0002,4998.45
0.000204,4999.39
0.000208,4999.08
0.000212,4999.4
0.000216,4999.9
0.00022,5000.02
0.000224,5001.24
0.000228,4998.51
0.000232,4995.29
0.000236,4999.7
0.00024,4996.95
0.000244,4998.58
0.000248,5000.36
0.000252,4999.61
0.000256,5000.26
0.00026,4998.84
0.000264,4999.47
0.000268,5001.47
0.000272,5000.06
0.000276,4999.43
0.00028,4998.76
0.000284,5002.05
0.000288,5000.39
0.000292,5001.23
0.000296,5000.51
0.0003,4998.29
0.000304,4999.5
0.000308,5001.58
0.000312,4995.95
0.000316,5000.49
0.00032,4999.8
0.000324,5002.86
0.000328,5000.38
0.000332,4996.41
0.000336,4999.56
0.00034,5000.53
0.000344,5001.66
0.000348,5000.65
0.000352,5000.15
0.000356,5001.82
0.00036,4999.42
0.000364,5001.35
0.000368,5000.11
0.000372,4998.15
0.000376,5000.05
0.00038,5000
0.000384,4999.95
0.000388,5001.18
0.000392,5000.02
0.000396,5001.28
0.0004,4998.55
0.000404,4997.75
0.000408,4998.74
0.000412,4998.99
0.000416,4998.52
0.00042,4997.14
0.000424,4997.46
0.000428,4999.8
0.000432,4998.36
0.000436,5000.01
0.00044,5000.33
0.000444,4999.74
0.000448,5000.74
0.000452,5001.42
0.000456,4999.63
0.00046,4999.27
0.000464,4999.78
0.000468,4997.93
0.000472,5000.81
0.000476,5001.91
0.00048,5000.29
0.000484,4999.83
0.000488,4998.44
0.000492,4999
0.000496,5001.1
0.0005,4999.48
0.000504,5000.51
0.000508,4996.94
0.000512,5000.96
0.000516,4997.71
0.00052,5000.08
0.000524,5000.05
0.000528,4998.84
0.000532,5000.66
0.000536,5000.27
0.00054,5001.86
0.000544,5001.86
