time_s,v_out_mV
0,5000.74
4e-06,4996.63
8e-06,5002.23
1.2e-05,4998.16
1.6e-05,5001.37
2e-05,5002.15
2.4e-05,4997.37
2.8e-05,4998.13
3.2e-05,5000.45
3.6e-05,4999.17
4e-05,4998.61
4.4e-05,4998.11
4.8e-05,5000.77
5.2e-05,4999.71
5.6e-05,5001.72
6e-05,5000.28
6.4e-05,4999.48
6.8e-05,5000.25
7.2e-05,4999.06
7.6e-05,5001.45
8e-05,4996.63
8.4e-05,5001.59
8.8e-05,4997.6
9.2e-05,4999.96
9.6e-05,5002.02
0.0001,5000.36
0.000104,4996.63
0.000108,5000.99
0.000112,5000.68
0.000116,4998.66
0.00012,4998.95
0.000124,5001.87
0.000128,5001.08
0.000132,4999.26
0.000136,5000.68
0.00014,5001.02
0.000144,5001.59
0.000148,4998.92
0.000152,4998.9
0.000156,4999.3
0.00016,4999.56
0.000164,5001.1
0.000168,4998.72
0.000172,5001.65
0.000176,5000.29
0.00018,5000.43
0.000184,5000.27
0.000188,4998.65
0.000192,4999.99
0.000196,4999.87
0.0002,5001.08
0.000204,5000.23
0.000208,4998.27
0.000212,4998.62
0.000216,4999.76
0.00022,4999.44
0.000224,4997.88
0.000228,5001.37
0.000232,5000.11
0.000236,4999.84
0.00024,5001.98
0.000244,5000.64
0.000248,4997.43
0.000252,4999.1
0.000256,4999.88
0.00026,5001.32
0.000264,5001.79
0.000268,4999.61
0.000272,4998.74
0.000276,5000.65
0.00028,5001.39
0.000284,5001.18
0.000288,4996.9
0.000292,5000.72
0.000296,4999.09
0.0003,5002.56
0.000304,4998.3
0.000308,5000.35
0.000312,4999.53
0.000316,4998.72
0.00032,5002.2
0.000324,4999.93
0.000328,5002.67
0.000332,5002.8
0.000336,5000.27
0.00034,5001.6
0.000344,5000.21
0.000348,5003
0.000352,4999.83
0.000356,4999.63
0.00036,4998.28
0.000364,5001.63
0.000368,5001.46
0.000372,4998.65
0.000376,5000.48
0.00038,4999.34
0.000384,4999.87
0.000388,5002.15
0.000392,4999.49
0.000396,4997.64
0.0004,4999.05
0.000404,4999.11
0.000408,4999.92
0.000412,5001.79
0.000416,5001.67
0.00042,4997.9
0.000424,5000.6
0.000428,5001.75
0.000432,4998.51
0.000436,5003.34
0.00044,4997.76
0.000444,4999.96
0.000448,4998.57
0.000452,5000.88
0.000456,4999.79
0.00046,4998.13
0.000464,5000.49
0.000468,4999.6
0.000472,5000.4
0.000476,5001.12
0.00048,5000.77
0.000484,5003.11
0.000488,4998.11
0.000492,4999.16
0.000496,4998.68
0.0005,4999.73
0.000504,4998.26
0.000508,5000.01
0.000512,4999.68
0.000516,5000.64
0.00052,4997.08
0.000524,4999.2
0.000528,4998.97
0.000532,5000.24
0.000536,4998.71
0.00054,4999.71
0.000544,4997.69
0.000548,4999.5
0.000552,5001.82
0.000556,5001.3
0.00056,5001.12
0.000564,4999.05
0.000568,5000.27
0.000572,4998.69
0.000576,4999.7
0.00058,4999.57
0.000584,4999.94
0.000588,4998.94
0.000592,5001.67
0.000596,5000.03
0.0006,4999.88
0.000604,5000.08
0.000608,4998.78
0.000612,4998.96
0.000616,5000.28
0.00062,5000.18
0.000624,4997.31
0.000628,5002.35
0.000632,5000.63
0.000636,4999.27
0.00064,4997.75
0.000644,4998.53
0.000648,5001.66
0.000652,4999.64
0.000656,4999.03
0.00066,4998.56
0.000664,5001.54
0.000668,4999.89
0.000672,4997.25
0.000676,4999.28
0.00068,5000.41
0.000684,4999.45
0.000688,5001.96
0.000692,5001.56
0.000696,4997.58
0.0007,5002.62
0.000704,5000.87
0.000708,5001.82
0.000712,4999.71
0.000716,4998.54
0.00072,5001.3
0.000724,4998.19
0.000728,4996.77
0.000732,5001.92
0.000736,4999.07
0.00074,5000.49
0.000744,5001.3
0.000748,5000.52
0.000752,5001.04
0.000756,4998.65
0.00076,5000.95
0.000764,5001.94
0.000768,4999.11
0.000772,5001.41
0.000776,5000.08
0.00078,4998.53
0.000784,4997.68
0.000788,5000.05
0.000792,4999.06
0.000796,5000.24
0.0008,5000.4
0.000804,5001.03
0.000808,4997.88
0.000812,5000.48
0.000816,4998.46
0.00082,4999.5
0.000824,5000.2
0.000828,4999.36
0.000832,4998
0.000836,4999.05
0.00084,5000.47
0.000844,4998.75
0.000848,5003.29
0.000852,4996.56
0.000856,4998.37
0.00086,4999.03
0.000864,4999.41
0.000868,5000.8
0.000872,5000.2
0.000876,4997.29
0.00088,4999.64
0.000884,4999.23
0.000888,5001.16
0.000892,5000.98
0.000896,5001.48
0.0009,4999.68
0.000904,4999.36
0.000908,4999.66
0.000912,5000.38
0.000916,5001.32
0.00092,4999.2
0.000924,5001.01
0.000928,5002
0.000932,4998.4
0.000936,4999.38
0.00094,4999.23
0.000944,5001.47
0.000948,4999.16
0.000952,4999.26
0.000956,5004.1
0.00096,4999.83
0.000964,5002.19
0.000968,4998.56
0.000972,4999.1
0.000976,5001.4
0.00098,5002.14
0.000984,4999.54
0.000988,5001.89
0.000992,4999.53
0.000996,4996.39
0.001,4875.88
0.001004,4876.1
0.001008,4875.74
0.001012,4873.76
0.001016,4875.83
0.00102,4878.56
0.001024,4878.05
0.001028,4878.45
0.001032,4876.74
0.001036,4877.68
0.00104,4880.16
0.001044,4879.09
0.001048,4880.53
0.001052,4881.86
0.001056,4881.76
0.00106,4880.48
0.001064,4883.27
0.001068,4883.03
0.001072,4885.35
0.001076,4884.82
0.00108,4885.58
0.001084,4885.39
0.001088,4889.19
0.001092,4888.79
0.001096,4890.17
0.0011,4889.72
0.001104,4893.93
0.001108,4892.73
0.001112,4894.1
0.001116,4896.3
0.00112,4897.74
0.001124,4900.92
0.001128,4900.18
0.001132,4902.98
0.001136,4905.07
0.00114,4906.33
0.001144,4907.41
0.001148,4908.29
0.001152,4908.34
0.001156,4910.24
0.00116,4912.53
0.001164,4913.35
0.001168,4916.25
0.001172,4917.15
0.001176,4917.96
0.00118,4924.21
0.001184,4925.73
0.001188,4924.62
0.001192,4925.98
0.001196,4931.31
0.0012,4931.86
0.001204,4932.71
0.001208,4937.54
0.001212,4935.34
0.001216,4940.63
0.00122,4942.42
0.001224,4943.82
0.001228,4947.88
0.001232,4950.9
0.001236,4953.22
0.00124,4951.58
0.001244,4954.49
0.001248,4958.8
0.001252,4959.63
0.001256,4958.79
0.00126,4963.11
0.001264,4967.01
0.001268,4968.85
0.001272,4970
0.001276,4973.41
0.00128,4976.81
0.001284,4979.52
0.001288,4977.55
0.001292,4982.97
0.001296,4983.79
0.0013,4988.71
0.001304,4990.77
0.001308,4993.37
0.001312,4994.26
0.001316,4995.87
0.00132,4998.02
0.001324,5001.79
0.001328,5003.01
0.001332,5004.54
0.001336,5005.4
0.00134,5012.97
0.001344,5014.32
0.001348,5014.82
0.001352,5015.43
0.001356,5021.13
0.00136,5021.94
0.001364,5022.18
0.001368,5025.21
0.001372,5028.2
0.001376,5030.13
0.00138,5033.52
0.001384,5035.11
0.001388,5038.36
0.001392,5038.13
0.001396,5042.74
0.0014,5044.26
0.001404,5045.75
0.001408,5049.05
0.001412,5049.72
0.001416,5048.68
0.00142,5053.63
0.001424,5053.8
0.001428,5057.85
0.001432,5059.1
0.001436,5059.46
0.00144,5063.76
0.001444,5065.79
0.001448,5066.62
0.001452,5070.12
0.001456,5070.4
0.00146,5069.95
0.001464,5075.31
0.001468,5073.83
0.001472,5077.62
0.001476,5080.64
0.00148,5081.31
0.001484,5082.01
0.001488,5083.97
0.001492,5086.05
0.001496,5088.48
0.0015,5087.43
0.001504,5089.9
0.001508,5090.1
0.001512,5093.21
0.001516,5092.31
0.00152,5095.43
0.001524,5094.23
0.001528,5099.12
0.001532,5097.71
0.001536,5100.38
0.00154,5097.54
0.001544,5101.99
0.001548,5102.37
0.001552,5103.68
0.001556,5103.74
0.00156,5105.91
0.001564,5107.49
0.001568,5104.34
0.001572,5107.36
0.001576,5107.59
0.00158,5107.63
0.001584,5109.69
0.001588,5108.14
0.001592,5109.18
0.001596,5107.91
0.0016,5113.94
0.001604,5109.71
0.001608,5109.42
0.001612,5109.66
0.001616,5109.02
0.00162,5112.03
0.001624,5110.03
0.001628,5112.15
0.001632,5110.96
0.001636,5110.53
0.00164,5110.88
0.001644,5108.56
0.001648,5111.26
0.001652,5111.65
0.001656,5110.77
0.00166,5110.06
0.001664,5110.08
0.001668,5109.94
0.001672,5108.65
0.001676,5107.44
0.00168,5108.11
0.001684,5108.22
0.001688,5109.54
0.001692,5105.01
0.001696,5106.7
0.0017,5107.01
0.001704,5104.71
0.001708,5100.42
0.001712,5101.67
0.001716,5100.08
0.00172,5100.38
0.001724,5101.94
0.001728,5097.59
0.001732,5096.9
0.001736,5094.2
0.00174,5095.95
0.001744,5096.47
0.001748,5092.25
0.001752,5090.5
0.001756,5091.34
0.00176,5091.38
0.001764,5086.23
0.001768,5085.12
0.001772,5085.55
0.001776,5085.92
0.00178,5082.09
0.001784,5080.19
0.001788,5079.2
0.001792,5079.5
0.001796,5073.71
0.0018,5077.45
0.001804,5074.66
0.001808,5071.62
0.001812,5066.46
0.001816,5071.19
