time_s,v_out_mV
0,4999.74
4e-06,5002.09
8e-06,5001.41
1.2e-05,5000.67
1.6e-05,4998.95
2e-05,5001.94
2.4e-05,4996.33
2.8e-05,4999.44
3.2e-05,5001.86
3.6e-05,5000.33
4e-05,5002.5
4.4e-05,5001.02
4.8e-05,4998.78
5.2e-05,5000.96
5.6e-05,4999.53
6e-05,5001.65
6.4e-05,4996.96
6.8e-05,4999.59
7.2e-05,4999.15
7.6e-05,5000.7
8e-05,5001.99
8.4e-05,4998.51
8.8e-05,5000.07
9.2e-05,5000.27
9.6e-05,5001.63
0.0001,4998.07
0.000104,4999.4
0.000108,5002.39
0.000112,4999.04
0.000116,4996.84
0.00012,4999.47
0.000124,4999.38
0.000128,5001.03
0.000132,4999.94
0.000136,5000.29
0.00014,5000.37
0.000144,4997.91
0.000148,5000.65
0.000152,5001.04
0.000156,4998.14
0.00016,4999.89
0.000164,4998.53
0.000168,4998.46
0.000172,4999.36
0.000176,5001.41
0.00018,5002.02
0.000184,5000.38
0.000188,4999.79
0.000192,5003.28
0.000196,4999.4
0.0002,5001.35
0.000204,5000.48
0.000208,5000.44
0.000212,5000.67
0.000216,5002.02
0.00022,4999.07
0.000224,5001.13
0.000228,4999.22
0.000232,5000.85
0.000236,4999.16
0.00024,4997.9
0.000244,4999
0.000248,4999.04
0.000252,4999.22
0.000256,4998.65
0.00026,5000.92
0.000264,4997.6
0.000268,4999.63
0.000272,4998.06
0.000276,5001.65
0.00028,5000.45
0.000284,4999.79
0.000288,4998.31
0.000292,4999.1
0.000296,4999.8
0.0003,4999.76
0.000304,5001.46
0.000308,4999.3
0.000312,4998.05
0.000316,5001.62
0.00032,4999.9
0.000324,5000.11
0.000328,5001.54
0.000332,5001.64
0.000336,4999.99
0.00034,5001.98
0.000344,4997.46
0.000348,4999.14
0.000352,5000.46
0.000356,4999.8
0.00036,4997.82
0.000364,4999.52
0.000368,4998.81
0.000372,4998.05
0.000376,5000.49
0.00038,5000.24
0.000384,4999.06
0.000388,4997.71
0.000392,4999.28
0.000396,5001.42
0.0004,4998.53
0.000404,4998.56
0.000408,5000.39
0.000412,4999.47
0.000416,5000.95
0.00042,5001.67
0.000424,5001.01
0.000428,4999.67
0.000432,5000.66
0.000436,4999.34
0.00044,4999.41
0.000444,4998.85
0.000448,4999.72
0.000452,5001.01
0.000456,5000.52
0.00046,4999.81
0.000464,5000.39
0.000468,5001.94
0.000472,4999.01
0.000476,5003.7
0.00048,5003.03
0.000484,5001.75
0.000488,5000.65
0.000492,5000.71
0.000496,5003.59
0.0005,5000.37
0.000504,4999.56
0.000508,5000.17
0.000512,4998.93
0.000516,4998.26
0.00052,4999.47
0.000524,4997.56
0.000528,4998.75
0.000532,4999.46
0.000536,5001
0.00054,5001.96
0.000544,5001.3
0.000548,5000.83
0.000552,4999.51
0.000556,5003.03
0.00056,4997.26
0.000564,5001.06
0.000568,5002.33
0.000572,4999.66
0.000576,5000.59
0.00058,4999.7
0.000584,4999.45
0.000588,5000.01
0.000592,4998.28
0.000596,5000.77
0.0006,4999.74
0.000604,4998.81
0.000608,4998.75
0.000612,5000.96
0.000616,4999.4
0.00062,5000.08
0.000624,4999.57
0.000628,4999.43
0.000632,5003.12
0.000636,4998.49
0.00064,4998.13
0.000644,4999.69
0.000648,4996.93
0.000652,5000.63
0.000656,4999.8
0.00066,5001.51
0.000664,4999.18
0.000668,4997.38
0.000672,5000.84
0.000676,4997.99
0.00068,5000.41
0.000684,5000.81
0.000688,5000.76
0.000692,5000.43
0.000696,4999.56
0.0007,5000.72
0.000704,5001.23
0.000708,4998.27
0.000712,5000.52
0.000716,5001.14
0.00072,4998.35
0.000724,5000.4
0.000728,5000.7
0.000732,4997.36
0.000736,4995.93
0.00074,5000.01
0.000744,4999.96
0.000748,5000.17
0.000752,4999.59
0.000756,5001.54
0.00076,5000.78
0.000764,4999.91
0.000768,5001.6
0.000772,5000.7
0.000776,4998.43
0.00078,4999.58
0.000784,4998.59
0.000788,5001.76
0.000792,4999.04
0.000796,4998.63
0.0008,4995.6
0.000804,4999.57
0.000808,5000.74
0.000812,4998.95
0.000816,4997.34
0.00082,4999.61
0.000824,5002.11
0.000828,4999.67
0.000832,5001.18
0.000836,4999.08
0.00084,4999.01
0.000844,4999.76
0.000848,4999.01
0.000852,5000.82
0.000856,4998.11
0.00086,5002.44
0.000864,4999.26
0.000868,4999.56
0.000872,5000.61
0.000876,5002.16
0.00088,5000.45
0.000884,5002.44
0.000888,4999.36
0.000892,5001
0.000896,5000.67
0.0009,4998.17
0.000904,4999.17
0.000908,5001.7
0.000912,4999.14
0.000916,5002.8
0.00092,4998.78
0.000924,4999.57
0.000928,4998.81
0.000932,4999.29
0.000936,5000.35
0.00094,5002.34
0.000944,5000.71
0.000948,4998.84
0.000952,5000.38
0.000956,4998.82
0.00096,4998.08
0.000964,4998.68
0.000968,5000.99
0.000972,5001.18
0.000976,4999.38
0.00098,5002.75
0.000984,5000.87
0.000988,4999.41
0.000992,5001.41
0.000996,4997.02
0.001,4864.21
0.001004,4866.21
0.001008,4864.51
0.001012,4866.9
0.001016,4863.9
0.00102,4864.76
0.001024,4869.12
0.001028,4866.43
0.001032,4865.48
0.001036,4867.38
0.00104,4869.56
0.001044,4868.64
0.001048,4867.71
0.001052,4870.44
0.001056,4870.77
0.00106,4869.24
0.001064,4869.54
0.001068,4873.28
0.001072,4872.51
0.001076,4873.23
0.00108,4878.74
0.001084,4872.18
0.001088,4879.32
0.001092,4874.95
0.001096,4876.46
0.0011,4877.33
0.001104,4878.33
0.001108,4879.59
0.001112,4885.6
0.001116,4882.29
0.00112,4881.93
0.001124,4883.64
0.001128,4886.54
0.001132,4888.97
0.001136,4887.17
0.00114,4889.14
0.001144,4893.32
0.001148,4892.76
0.001152,4894.92
0.001156,4896.17
0.00116,4897
0.001164,4900.3
0.001168,4903.33
0.001172,4903.87
0.001176,4904.31
0.00118,4907.87
0.001184,4906.5
0.001188,4911.08
0.001192,4910.62
0.001196,4912.63
0.0012,4914.17
0.001204,4915.02
0.001208,4915.65
0.001212,4919.27
0.001216,4917.48
0.00122,4924
0.001224,4925.29
0.001228,4927.99
0.001232,4930.16
0.001236,4931.08
0.00124,4932.97
0.001244,4934.52
0.001248,4938.51
0.001252,4937.68
0.001256,4942.41
0.00126,4943.2
0.001264,4944.6
0.001268,4947.72
0.001272,4949.35
0.001276,4954.15
0.00128,4955.33
0.001284,4958.22
0.001288,4959
0.001292,4962.17
0.001296,4961.9
0.0013,4964.85
0.001304,4968.87
0.001308,4969.54
0.001312,4971.56
0.001316,4974.25
0.00132,4975.29
0.001324,4979.86
0.001328,4982.03
0.001332,4984.4
0.001336,4985.7
0.00134,4987.65
0.001344,4990.01
0.001348,4991.96
0.001352,4994.7
0.001356,4996.75
0.00136,4997.95
0.001364,4999.45
0.001368,5004.13
0.001372,5007.68
0.001376,5009.78
0.00138,5011.4
0.001384,5013
0.001388,5014.65
0.001392,5015.12
0.001396,5018.09
0.0014,5020.78
0.001404,5022.37
0.001408,5028.62
0.001412,5029.4
0.001416,5030.31
0.00142,5033.31
0.001424,5033.56
0.001428,5036.8
0.001432,5038.65
0.001436,5039.94
0.00144,5044.81
0.001444,5042.61
0.001448,5046.93
0.001452,5049.78
0.001456,5051.82
0.00146,5051.22
0.001464,5056.99
0.001468,5056.53
0.001472,5059.87
0.001476,5060.32
0.00148,5061.99
0.001484,5067.45
0.001488,5066.91
0.001492,5068.14
0.001496,5069.59
0.0015,5071.76
0.001504,5073.5
0.001508,5078.8
0.001512,5076.25
0.001516,5079.53
0.00152,5081.79
0.001524,5082.99
0.001528,5083
0.001532,5086.96
0.001536,5084.46
0.00154,5089.1
0.001544,5089.01
0.001548,5093.65
0.001552,5092.54
0.001556,5093.37
0.00156,5097.58
0.001564,5094.6
0.001568,5096.93
0.001572,5101.4
0.001576,5100.9
0.00158,5104.06
0.001584,5104.96
0.001588,5103.6
0.001592,5106.06
0.001596,5107.4
0.0016,5105.83
0.001604,5106.04
0.001608,5108.24
0.001612,5109.54
0.001616,5111.02
0.00162,5112.96
0.001624,5111.93
0.001628,5113.01
0.001632,5116.38
0.001636,5112.16
0.00164,5117.29
0.001644,5113.74
0.001648,5118.88
0.001652,5116.71
0.001656,5119.02
0.00166,5119.85
0.001664,5119.46
0.001668,5117.9
0.001672,5120.47
0.001676,5120.36
0.00168,5121.2
0.001684,5120.81
0.001688,5118.36
0.001692,5120.45
0.001696,5119.52
0.0017,5123.51
0.001704,5120.86
0.001708,5121.65
0.001712,5119.15
0.001716,5121.05
0.00172,5122.3
0.001724,5121.57
0.001728,5123.16
0.001732,5121.82
0.001736,5118.98
0.00174,5118.4
0.001744,5120.29
0.001748,5120.83
0.001752,5121.01
0.001756,5118.08
0.00176,5121.25
0.001764,5119.14
0.001768,5115.96
0.001772,5115.41
0.001776,5117.54
0.00178,5117.2
0.001784,5114.84
0.001788,5115.16
0.001792,5112.09
0.001796,5112.4
0.0018,5110.64
0.001804,5110.92
0.001808,5111.9
0.001812,5113.26
0.001816,5108.04
0.00182,5107.62
0.001824,5107.84
0.001828,5107.38
0.001832,5104.06
0.001836,5101.9
0.00184,5101.45
0.001844,5100.49
0.001848,5101.6
0.001852,5097.99
0.001856,5098.8
0.00186,5096.37
0.001864,5092.95
0.001868,5093.56
0.001872,5093.35
0.001876,5091.67
0.00188,5089.75
0.001884,5087.36
0.001888,5086.95
0.001892,5084.5
0.001896,5082.25
0.0019,5081.59
0.001904,5081.4
0.001908,5076.88
0.001912,5077.14
0.001916,5074.52
0.00192,5070.64
0.001924,5073.14
0.001928,5067.66
0.001932,5068.23
0.001936,5067.55
0.00194,5064.17
0.001944,5062.3
0.001948,5061.69
0.001952,5056.3
0.001956,5057.08
0.00196,5052.79
0.001964,5054.98
0.001968,5052.38
0.001972,5049.06
0.001976,5047.29
0.00198,5049.06
0.001984,5039.62
0.001988,5044.62
0.001992,5040.43
0.001996,5037.32
0.002,5037.69
0.002004,5033.23
0.002008,5032.88
0.002012,5032.73
