time_s,v_out_mV
0,4999.62
4e-06,5001.66
8e-06,5001.07
1.2e-05,5000.35
1.6e-05,5003.82
2e-05,4999.78
2.4e-05,4999.6
2.8e-05,4998.65
3.2e-05,5001.59
3.6e-05,5000.32
4e-05,5001.87
4.4e-05,5003.57
4.8e-05,4999.62
5.2e-05,5000.51
5.6e-05,4999.89
6e-05,4998.65
6.4e-05,4999.38
6.8e-05,4998.76
7.2e-05,5000.83
7.6e-05,5003.84
8e-05,5001.15
8.4e-05,5000.11
8.8e-05,5000.62
9.2e-05,5000.64
9.6e-05,4997.38
0.0001,4998.78
0.000104,5000.14
0.000108,5000.12
0.000112,5003.32
0.000116,5000.81
0.00012,4999.17
0.000124,5001.91
0.000128,4997.34
0.000132,5001.21
0.000136,4999.47
0.00014,5000.88
0.000144,4998.74
0.000148,4999.12
0.000152,4999.74
0.000156,5001.02
0.00016,4997.55
0.000164,4998.78
0.000168,4999.15
0.000172,4999
0.000176,4999.16
0.00018,5000.2
0.000184,4999.99
0.000188,5001.88
0.000192,4999.93
0.000196,5003.39
0.0002,5000.17
0.000204,4999.54
0.000208,4999.88
0.000212,5002.31
0.000216,4998.68
0.00022,5001.65
0.000224,5000.35
0.000228,4999.2
0.000232,4998.16
0.000236,5000.49
0.00024,4998.28
0.000244,5000.94
0.000248,4999.79
0.000252,4999.91
0.000256,4999.46
0.00026,5000.69
0.000264,4997.44
0.000268,5000.46
0.000272,5001.6
0.000276,4999.05
0.00028,5005.87
0.000284,5001.15
0.000288,5002.19
0.000292,5000.93
0.000296,4999.33
0.0003,5000.3
0.000304,4999.77
0.000308,5002.49
0.000312,5000.73
0.000316,4999.81
0.00032,4999.44
0.000324,5001.25
0.000328,4996.77
0.000332,4998.5
0.000336,4999.12
0.00034,5000.2
0.000344,4999.36
0.000348,4999.89
0.000352,5000.76
0.000356,4997.24
0.00036,5001.51
0.000364,4998.39
0.000368,5001.84
0.000372,5000.97
0.000376,4999.51
0.00038,4999.51
0.000384,4996.77
0.000388,5002.69
0.000392,5001.04
0.000396,5000.81
0.0004,5001.9
0.000404,5001.1
0.000408,5002.16
0.000412,5001.37
0.000416,4998.26
0.00042,4998.77
0.000424,5001.17
0.000428,4999.83
0.000432,5001.3
0.000436,5001.38
0.00044,4999.42
0.000444,5002.55
0.000448,4999.58
0.000452,4998.12
0.000456,5000.7
0.00046,4999.35
0.000464,5000.92
0.000468,4997.45
0.000472,4999.04
0.000476,5000.68
0.00048,4997.66
0.000484,4997.11
0.000488,4999.9
0.000492,5001.82
0.000496,5000.95
0.0005,4999.76
0.000504,4997.6
0.000508,4998
0.000512,5000.25
0.000516,5001.44
0.00052,4999.58
0.000524,5001.06
0.000528,5000.61
0.000532,4995.96
0.000536,5000.79
0.00054,5000.57
0.000544,4996.72
0.000548,4999.72
0.000552,4999.64
0.000556,4999.14
0.00056,5001.72
0.000564,4997.03
0.000568,5002.45
0.000572,4998.45
0.000576,5001.19
0.00058,4999.86
0.000584,5000.43
0.000588,5000.58
0.000592,5000.66
0.000596,4999.08
0.0006,4999.02
0.000604,5000.57
0.000608,5001.12
0.000612,5000.38
0.000616,4998.92
0.00062,5002.66
0.000624,5001.08
0.000628,5000.76
0.000632,5000.4
0.000636,5001.29
0.00064,5000.24
0.000644,4998.68
0.000648,5002.25
0.000652,4998.9
0.000656,5000.2
0.00066,5002.63
0.000664,5000.15
0.000668,4998.38
0.000672,4997.93
0.000676,4999.48
0.00068,4999.05
0.000684,5000.18
0.000688,4999.52
0.000692,4998.71
0.000696,5002.34
0.0007,4998.51
0.000704,4999.04
0.000708,4999.07
