time_s,v_out_mV
0,5002.26
4e-06,4999.07
8e-06,5000.65
1.2e-05,5001.8
1.6e-05,5000.64
2e-05,4998.21
2.4e-05,4997.08
2.8e-05,5000.96
3.2e-05,5001.82
3.6e-05,5000.61
4e-05,4998.5
4.4e-05,4999.65
4.8e-05,4998.8
5.2e-05,4999.01
5.6e-05,4998.32
6e-05,5001.15
6.4e-05,5001.01
6.8e-05,4998.51
7.2e-05,5000.85
7.6e-05,4999.13
8e-05,4999.97
8.4e-05,4998.46
8.8e-05,4999.87
9.2e-05,5000.96
9.6e-05,4995.92
0.0001,5000.3
0.000104,4996.9
0.000108,4999.04
0.000112,4999.57
0.000116,4999.43
0.00012,4999.87
0.000124,4996.38
0.000128,5000.11
0.000132,4998.23
0.000136,5001.77
0.00014,5002.24
0.000144,4999.43
0.000148,4999.25
0.000152,5001.93
0.000156,5000.49
0.00016,4997.48
0.000164,4998.9
0.000168,5002.93
0.000172,4999.86
0.000176,5000.12
0.00018,4998.04
0.000184,5001.78
0.000188,4999.64
0.000192,4999.74
0.000196,5002.58
0.0002,4999.39
0.000204,4998.34
0.000208,4998.96
0.000212,5000.35
0.000216,4999.22
0.00022,4999.7
0.000224,5001.43
0.000228,5001.82
0.000232,5000
0.000236,5002.68
0.00024,4999.8
0.000244,4999.15
0.000248,5000.82
0.000252,5000.25
0.000256,5000.61
0.00026,4999.64
0.000264,5000.21
0.000268,4999.31
0.000272,4997.56
0.000276,4998.66
0.00028,4998.81
0.000284,4998.94
0.000288,4997.12
0.000292,5001.33
0.000296,4999.87
0.0003,5001.68
0.000304,5001.22
0.000308,4999.44
0.000312,5000.26
0.000316,4999.55
0.00032,4998.58
0.000324,4999.56
0.000328,5001.76
0.000332,4999.41
0.000336,5000.29
0.00034,4998.7
0.000344,5001.18
0.000348,4998.04
0.000352,5002.14
0.000356,5001.56
0.00036,4999.28
0.000364,5000.35
0.000368,5000.99
0.000372,4998.96
0.000376,5000.2
0.00038,5001.79
0.000384,4999.58
0.000388,4998.31
0.000392,5000.31
0.000396,4997.88
0.0004,5001.97
0.000404,5000.77
0.000408,5000.09
0.000412,4999.37
0.000416,5001.78
0.00042,4996.88
0.000424,4998.24
0.000428,5002
0.000432,5000.55
0.000436,4999.75
0.00044,5000.31
0.000444,5001.86
0.000448,5003.53
0.000452,4999.22
0.000456,4999.81
0.00046,5000.03
0.000464,5001.4
0.000468,5000.04
0.000472,5000.19
0.000476,4999.62
0.00048,4998.96
0.000484,4998.11
0.000488,5000.53
0.000492,5000.5
0.000496,4998.33
0.0005,4999.28
0.000504,4999.39
0.000508,5000.7
0.000512,5000.41
0.000516,5001.74
0.00052,4998.18
0.000524,5001.38
0.000528,4998.21
0.000532,5003.1
0.000536,4999.39
0.00054,4997.33
0.000544,4998.83
0.000548,4999.63
0.000552,5003.29
0.000556,5000.92
0.00056,5002.93
0.000564,5000.41
0.000568,4999.65
0.000572,4999.31
0.000576,4999.97
0.00058,4999.18
0.000584,5001.37
0.000588,5002.56
0.000592,5004.09
0.000596,4996.55
0.0006,4999.28
0.000604,5001.25
0.000608,5000.85
0.000612,4998.77
0.000616,4999.23
0.00062,4999.92
0.000624,4999.88
0.000628,5000.43
0.000632,5001.6
0.000636,5002.44
0.00064,4998.6
0.000644,5000.01
0.000648,4999.66
0.000652,4999.63
0.000656,4999.17
0.00066,4999.56
0.000664,5000.2
0.000668,4999.66
0.000672,4999.34
0.000676,4999.27
0.00068,5000.86
0.000684,5001.76
0.000688,5000.08
0.000692,5000.61
0.000696,5000.51
0.0007,5000.76
0.000704,4998.32
0.000708,5002.03
0.000712,4997.59
0.000716,4998.84
0.00072,4998.83
0.000724,4999.99
0.000728,4999.3
0.000732,5002.32
0.000736,5000.88
0.00074,5002.06
0.000744,5001.59
0.000748,4999.34
0.000752,5001.46
0.000756,5000.4
0.00076,4999.66
0.000764,5000.79
0.000768,5000.97
0.000772,4998.04
0.000776,4997.4
0.00078,5000.14
0.000784,5002.96
0.000788,5000.93
0.000792,5000.14
0.000796,5000.18
0.0008,5001.12
0.000804,4999.95
0.000808,4999.97
0.000812,4998.71
0.000816,4999.04
0.00082,5000.18
0.000824,5001.64
0.000828,5000.43
0.000832,5001.24
0.000836,5000.88
0.00084,5001.25
0.000844,4999.86
0.000848,5000.65
0.000852,5002.02
0.000856,4997.59
0.00086,5000.73
0.000864,4999.8
0.000868,5000.76
0.000872,4998.84
0.000876,5001.95
0.00088,4997.66
0.000884,5000.08
0.000888,4999.92
0.000892,5002.72
0.000896,5000.58
0.0009,4997.8
0.000904,4999.16
0.000908,4999.51
0.000912,5001.61
0.000916,5000.05
0.00092,4997.27
0.000924,5001.66
0.000928,4999.23
0.000932,4998.96
0.000936,5002.05
0.00094,4999.56
0.000944,5001.35
0.000948,4997.73
0.000952,4999.97
0.000956,4998.1
0.00096,4999.16
0.000964,5000.27
0.000968,5000.44
0.000972,5002.77
0.000976,4999.04
0.00098,5000.56
0.000984,4999.88
0.000988,4999.35
0.000992,4999.46
0.000996,5001.08
0.001,4931.46
0.001004,4932.38
0.001008,4930.08
0.001012,4930.63
0.001016,4932.8
0.00102,4935.73
0.001024,4935.02
0.001028,4937.4
0.001032,4939.44
0.001036,4937.65
0.00104,4939.5
0.001044,4943.09
0.001048,4940.36
0.001052,4945.1
0.001056,4945.92
0.00106,4947.32
0.001064,4952.02
0.001068,4953.99
0.001072,4956.67
0.001076,4957.71
0.00108,4959.2
0.001084,4962.12
0.001088,4963.17
0.001092,4965.93
0.001096,4966.34
0.0011,4969.81
0.001104,4970.69
0.001108,4973.63
0.001112,4976.92
0.001116,4979.58
0.00112,4979.82
0.001124,4979.97
0.001128,4984.11
0.001132,4985.27
0.001136,4984.07
0.00114,4985.6
0.001144,4993.15
0.001148,4992.8
0.001152,4991.64
0.001156,4995.97
0.00116,4994.54
0.001164,4995.63
0.001168,4998.41
0.001172,4998.66
0.001176,5000.86
0.00118,5001.76
0.001184,5001.26
0.001188,5003.2
0.001192,5003.92
0.001196,5004.17
0.0012,5006.18
0.001204,5005.88
0.001208,5005.35
0.001212,5007.72
0.001216,5004.93
0.00122,5006.86
0.001224,5009.16
0.001228,5006.96
0.001232,5008.13
0.001236,5010.33
0.00124,5007.28
0.001244,5010.68
0.001248,5008.33
0.001252,5009.57
0.001256,5010.5
0.00126,5008.51
0.001264,5011.41
0.001268,5008.51
0.001272,5007.89
0.001276,5008.75
0.00128,5008.22
0.001284,5007.48
0.001288,5007.55
0.001292,5010.04
0.001296,5006.42
0.0013,5011.07
0.001304,5008.4
0.001308,5007.81
0.001312,5010.09
0.001316,5006.66
0.00132,5006.55
0.001324,5009.03
0.001328,5006.36
0.001332,5006.17
0.001336,5004.3
0.00134,5004.59
0.001344,5006.94
0.001348,5005.22
0.001352,5004.84
0.001356,5001.26
0.00136,5004.24
0.001364,5005.83
0.001368,5003.14
0.001372,5000.91
0.001376,5002.3
0.00138,5003.48
0.001384,5002.41
0.001388,5001.22
0.001392,5003.96
0.001396,5002.45
0.0014,5003.08
0.001404,5002.43
0.001408,5000.69
0.001412,5001.73
0.001416,4999.45
0.00142,5001.41
0.001424,5001.27
0.001428,5000.64
0.001432,5001.37
0.001436,5000.6
0.00144,5001.87
0.001444,4999
0.001448,4998.82
0.001452,4998.75
0.001456,4997.48
0.00146,4999.98
0.001464,4999.6
0.001468,4999.2
0.001472,4998.72
0.001476,5001.36
0.00148,5001.13
0.001484,4999.48
0.001488,4999.32
0.001492,4998.4
0.001496,5000.04
0.0015,4996.87
0.001504,5000.72
0.001508,5000.18
0.001512,5002.12
0.001516,4997.63
0.00152,4998.09
0.001524,4997.26
0.001528,4998.32
0.001532,4998.54
0.001536,4998.01
0.00154,4998.55
0.001544,4997.94
0.001548,4998.91
0.001552,4999.65
0.001556,4999.06
0.00156,4997.95
0.001564,4998.89
0.001568,4998.72
0.001572,5002.62
0.001576,5002.45
0.00158,4997.86
0.001584,4997.46
0.001588,4995.98
0.001592,4999.1
0.001596,5000.51
0.0016,4998.44
0.001604,4998.14
0.001608,4997.44
0.001612,5002.28
0.001616,4999.9
0.00162,5000.42
0.001624,4998.29
0.001628,5000.2
0.001632,4998.82
0.001636,4999
0.00164,4999.66
0.001644,4999.66
0.001648,4998.46
0.001652,4999.91
0.001656,4998.28
0.00166,5000.07
0.001664,4997.37
0.001668,5000.47
0.001672,5001.6
0.001676,4998.4
0.00168,4997.8
0.001684,4998.36
0.001688,4998.39
0.001692,5000.62
0.001696,4999.74
0.0017,5000.51
0.001704,5002.26
0.001708,4998.88
0.001712,5001.8
0.001716,4999.8
0.00172,5001.09
0.001724,5000.96
0.001728,4999.96
0.001732,4999.41
0.001736,4998.29
0.00174,5000.72
0.001744,4998.04
0.001748,5002.17
0.001752,4999.72
0.001756,4997.83
0.00176,4998.65
0.001764,5000.87
0.001768,5000.5
0.001772,4998.18
0.001776,5000.44
0.00178,5002.73
0.001784,5000.21
0.001788,5002.19
0.001792,5002.71
0.001796,4998.76
0.0018,5002.59
0.001804,4999.69
0.001808,4999.36
0.001812,5000.67
0.001816,4998.72
0.00182,5000.5
0.001824,5000.76
0.001828,5002.43
0.001832,4999.12
0.001836,4998.8
0.00184,4997.36
0.001844,4999.78
0.001848,5000.86
0.001852,5000.73
0.001856,5000.8
0.00186,5000.1
0.001864,5000.33
0.001868,4999.95
0.001872,4998.54
0.001876,4997.91
0.00188,5000.57
0.001884,4997.09
0.001888,5000.27
0.001892,4998.94
0.001896,5001.22
0.0019,4998.03
0.001904,4996.9
0.001908,4998.84
0.001912,4998.55
0.001916,4998.92
0.00192,5000.01
0.001924,4997.23
0.001928,5001.36
0.001932,4998.77
0.001936,4999.03
0.00194,5000.33
0.001944,4999.47
0.001948,4999.41
0.001952,4999.35
0.001956,4999.98
0.00196,5000.23
0.001964,4998.83
0.001968,4998.95
0.001972,4999.3
0.001976,5000.91
0.00198,5000.34
0.001984,4999.29
0.001988,4999.52
0.001992,5001.16
0.001996,4999.78
0.002,4997.78
0.002004,5000.02
0.002008,4999.4
0.002012,5000.46
0.002016,5000.01
0.00202,5001.21
0.002024,4997.7
0.002028,5001.92
0.002032,4998.39
0.002036,4997.74
0.00204,4999.43
0.002044,5001.59
0.002048,5000.78
0.002052,4998.2
0.002056,5001.27
0.00206,5001.5
0.002064,5001.12
0.002068,4998.7
0.002072,4997.58
0.002076,5000.9
0.00208,4997.31
0.002084,4997.29
0.002088,5000.36
0.002092,5000.61
0.002096,5002.11
0.0021,4999.77
0.002104,5000.52
0.002108,5000.88
0.002112,5000.93
0.002116,4999.33
0.00212,5001.51
0.002124,5000.25
0.002128,5001.64
0.002132,4998.57
0.002136,4998.51
0.00214,5001.4
0.002144,5000.2
0.002148,4999.47
0.002152,5001.3
0.002156,5001.15
0.00216,5001.18
0.002164,5000.66
0.002168,5001.58
0.002172,5000.89
0.002176,5004.49
0.00218,5000.98
0.002184,4999.54
0.002188,5001
0.002192,5000.71
0.002196,4999.71
0.0022,4999.67
0.002204,4999
0.002208,4998.35
0.002212,5001.84
0.002216,4998.37
0.00222,4998.06
0.002224,4998.47
0.002228,4997.22
0.002232,4999.38
0.002236,4997.3
0.00224,5000.27
0.002244,5000.46
0.002248,5003.03
0.002252,5000.28
0.002256,5001.58
0.00226,4998.09
0.002264,4998.94
0.002268,5002.96
0.002272,5001.54
0.002276,4998.92
0.00228,5000.52
0.002284,5000.61
0.002288,5001.59
0.002292,5000.78
0.002296,5000.88
0.0023,4997.18
0.002304,4999.13
0.002308,4999.83
0.002312,4998.51
0.002316,5003.43
0.00232,4998.68
0.002324,4999.82
0.002328,5001.26
0.002332,4999.49
0.002336,4999.67
0.00234,4998.27
0.002344,4998.03
0.002348,4999.86
0.002352,4999.19
0.002356,5001.97
0.00236,5001.49
0.002364,5001.11
0.002368,5000.23
0.002372,5000.98
0.002376,5002.64
0.00238,5000.28
0.002384,4999.33
0.002388,4999.83
0.002392,5001.07
0.002396,4999.79
0.0024,4999.75
0.002404,5002.32
0.002408,5000.2
0.002412,4998.48
0.002416,4997.32
0.00242,4998.44
0.002424,4999.04
0.002428,4997.81
0.002432,5000.79
0.002436,5002.59
0.00244,5001.72
0.002444,5000.35
0.002448,4996.94
0.002452,5001.96
0.002456,5000.16
0.00246,4998.54
0.002464,4999.02
0.002468,4998.83
0.002472,4997.5
0.002476,4998.85
0.00248,5001.13
0.002484,5001.28
0.002488,5000.7
0.002492,4998.04
0.002496,5000.58
0.0025,4999.45
0.002504,4998.44
0.002508,4997.74
0.002512,5001.75
0.002516,4999.57
0.00252,4998.96
0.002524,5001.66
0.002528,5000.39
0.002532,5003.83
0.002536,4998.26
0.00254,4999.84
0.002544,4999.39
0.002548,5002.33
0.002552,5001.78
0.002556,5000.82
0.00256,4998.17
0.002564,4998.68
0.002568,4998.2
0.002572,5001.25
0.002576,4999.68
0.00258,4998.44
0.002584,5000.91
0.002588,4999.89
0.002592,5002.21
0.002596,4998.98
0.0026,4998.67
0.002604,5000.26
0.002608,4998.23
0.002612,5001.56
0.002616,4997.87
0.00262,4999.93
0.002624,5001.14
0.002628,5001.35
0.002632,5000.42
0.002636,5000.76
0.00264,4999.24
0.002644,4999.93
0.002648,5000.18
0.002652,4997.21
0.002656,5003.82
0.00266,4998.92
0.002664,5000.52
0.002668,5002.57
0.002672,4998.46
0.002676,5000.11
0.00268,4999.17
0.002684,5002.25
0.002688,5000.5
0.002692,4997.83
0.002696,5000.26
0.0027,5000.7
0.002704,4999.91
0.002708,5000.06
0.002712,4999.6
0.002716,5000.98
0.00272,5000.46
0.002724,4998.62
0.002728,5001.33
0.002732,4998.66
0.002736,4998.58
0.00274,5000.36
0.002744,4999.79
0.002748,4997.88
0.002752,4999.01
0.002756,5000.46
0.00276,4999.4
0.002764,5001.29
0.002768,4998.81
0.002772,5002.45
0.002776,4999.69
0.00278,5000.49
0.002784,5001.94
0.002788,4999.25
0.002792,5000.78
0.002796,5001.59
0.0028,5002.55
0.002804,5000.25
0.002808,5000.33
0.002812,5000.28
0.002816,5000.09
0.00282,4998.77
0.002824,5000
0.002828,5002.18
0.002832,5001.07
0.002836,5001.54
0.00284,5000.53
0.002844,4997.56
0.002848,5000.24
0.002852,5001.82
0.002856,5001.23
0.00286,5000.45
0.002864,4999.08
0.002868,5000.54
0.002872,5002.4
0.002876,4998.59
0.00288,4998.21
0.002884,5000.37
0.002888,4998.89
0.002892,4999.97
0.002896,5000.55
0.0029,4999.35
0.002904,4999.2
0.002908,4999.28
0.002912,5000.68
0.002916,4997.57
0.00292,4999.04
0.002924,4999.89
0.002928,4998.23
0.002932,4999.66
0.002936,5000.98
0.00294,4997.84
0.002944,5000.77
0.002948,5001.55
0.002952,4998.92
0.002956,5001.61
0.00296,4999.63
0.002964,4999.68
0.002968,4997.53
0.002972,5002.07
0.002976,5001.16
0.00298,4998.64
0.002984,5000.27
0.002988,5001.09
0.002992,4996.03
0.002996,4999.54
0.003,5000.29
0.003004,4999.04
0.003008,4997.04
0.003012,4999.34
0.003016,5000.89
0.00302,4997.41
0.003024,4999.34
0.003028,4998.21
0.003032,5000.19
0.003036,4999.09
0.00304,4999.2
0.003044,5004.75
0.003048,5001.02
0.003052,5001.42
0.003056,5002.26
0.00306,5001.06
0.003064,4999.93
0.003068,4999.27
0.003072,5003.15
0.003076,5001.07
0.00308,5000.17
0.003084,4998.31
0.003088,5001.45
0.003092,4998.21
0.003096,4999.61
0.0031,4998
0.003104,5001.14
0.003108,5002.06
0.003112,5000.54
0.003116,4998.4
0.00312,5000.72
0.003124,4998.85
0.003128,4999.39
0.003132,5000.24
0.003136,5001.59
0.00314,5000.29
0.003144,4999.96
0.003148,5001.13
0.003152,5000.33
0.003156,4999.39
0.00316,4998.51
0.003164,5000.86
0.003168,5001.1
0.003172,4999.51
0.003176,4996.91
0.00318,5000.44
0.003184,4998.29
0.003188,5001.61
0.003192,5002.04
0.003196,5001.58
0.0032,5001.83
0.003204,5001.95
0.003208,5001.02
0.003212,5000.41
0.003216,5000.8
0.00322,5001.06
0.003224,5001.64
0.003228,5001.64
0.003232,4999.37
0.003236,5002.32
0.00324,4998.54
0.003244,4998.97
0.003248,5000.55
0.003252,5002.72
0.003256,5002.47
0.00326,5000.46
0.003264,4998.95
0.003268,5002.18
0.003272,5000.51
0.003276,5001.55
0.00328,5000.42
0.003284,5001.21
0.003288,4998.93
0.003292,5001.04
0.003296,5000.84
0.0033,4996.92
0.003304,5000.02
0.003308,5002.05
0.003312,4999.7
0.003316,5002.47
0.00332,5003.9
0.003324,5000.73
0.003328,4999.18
0.003332,4998.94
0.003336,4999.54
0.00334,4999.63
0.003344,4999.39
0.003348,4999.22
0.003352,4999.82
0.003356,4999.72
0.00336,5000.86
0.003364,5001.42
0.003368,4998.26
0.003372,4997.69
0.003376,4999.7
0.00338,4999.21
0.003384,5003.1
0.003388,4998.39
0.003392,4999.98
0.003396,4998.66
0.0034,4998.9
0.003404,5001.99
0.003408,4999.51
0.003412,4999.16
0.003416,5003.5
0.00342,5000.78
0.003424,5000.39
0.003428,5000.87
0.003432,4999.92
0.003436,5000.47
0.00344,4999.53
0.003444,5003.54
0.003448,4997.81
0.003452,4998.95
0.003456,4999.85
0.00346,5001.61
0.003464,4997.29
0.003468,5001.76
0.003472,4999.44
0.003476,5000.84
0.00348,5002.38
0.003484,5000.75
0.003488,5002.88
0.003492,5001.54
0.003496,5001.28
0.0035,5000.86
0.003504,5001.13
0.003508,4997.89
0.003512,4999.87
0.003516,4998.86
0.00352,4999.67
0.003524,5001.03
0.003528,4999.62
0.003532,5000.2
0.003536,4998.1
0.00354,4998.28
0.003544,5000.63
0.003548,4997.86
0.003552,4998.68
0.003556,5003.02
0.00356,4999.86
0.003564,4998.7
0.003568,5000.28
0.003572,5000.41
0.003576,5000.21
0.00358,4999.55
0.003584,4998.02
0.003588,5001.86
0.003592,5001.41
0.003596,5000.23
0.0036,4997.88
0.003604,5000.09
0.003608,5000.72
0.003612,4998.6
0.003616,4999.5
0.00362,4999.15
0.003624,4999.07
0.003628,5000.49
0.003632,5001.03
0.003636,4998.06
0.00364,4998.07
0.003644,4999.46
0.003648,4999.47
0.003652,5001.03
0.003656,4999
0.00366,5000.61
0.003664,4997.97
0.003668,5001.31
0.003672,4999.03
0.003676,4997.71
0.00368,5000.9
0.003684,4997.89
0.003688,5000.19
0.003692,4867.85
0.003696,4866.14
0.0037,4867.62
0.003704,4865.91
0.003708,4868.01
0.003712,4867.64
0.003716,4868.56
0.00372,4872.66
0.003724,4870.97
0.003728,4872.77
0.003732,4871.85
0.003736,4874.98
0.00374,4875.37
0.003744,4878.97
0.003748,4878.35
0.003752,4881.39
0.003756,4883.53
0.00376,4886.26
0.003764,4888.99
0.003768,4888.05
0.003772,4890.09
0.003776,4892.56
0.00378,4897.9
0.003784,4897.58
0.003788,4901.29
0.003792,4900.66
0.003796,4903.97
0.0038,4907.61
0.003804,4908.53
0.003808,4913.36
0.003812,4913.56
0.003816,4918.18
0.00382,4919.36
0.003824,4919.34
0.003828,4924
0.003832,4927.17
0.003836,4927.89
0.00384,4931.98
0.003844,4933.92
0.003848,4936.8
0.003852,4941.1
0.003856,4943.27
0.00386,4943.18
0.003864,4942.42
0.003868,4952.32
0.003872,4954.5
0.003876,4955
0.00388,4958.91
0.003884,4961.33
0.003888,4963.86
0.003892,4967.14
0.003896,4968.39
0.0039,4970.08
0.003904,4971.28
0.003908,4974.09
0.003912,4977.58
0.003916,4976.33
0.00392,4978.34
0.003924,4981.08
0.003928,4985.5
0.003932,4986.06
0.003936,4987.17
0.00394,4990.24
0.003944,4990.59
0.003948,4992.47
0.003952,4995.4
0.003956,4998.82
0.00396,4998.5
0.003964,5000.42
0.003968,5003.53
0.003972,5004.9
0.003976,5005.93
0.00398,5005.77
0.003984,5008.1
0.003988,5008.6
0.003992,5011.9
0.003996,5010.77
0.004,5011.7
0.004004,5012.69
0.004008,5016.93
0.004012,5014.24
0.004016,5018.15
0.00402,5020.72
0.004024,5019.99
0.004028,5018.33
0.004032,5020.15
0.004036,5022.07
0.00404,5024.87
0.004044,5025
0.004048,5021.63
0.004052,5024.39
0.004056,5022.97
0.00406,5027.38
0.004064,5023.75
0.004068,5025.67
0.004072,5029.35
0.004076,5027.8
0.00408,5027.39
0.004084,5028.81
0.004088,5029.09
0.004092,5028.11
0.004096,5027.44
0.0041,5026.39
0.004104,5026.55
0.004108,5025.97
0.004112,5027.3
0.004116,5029.21
0.00412,5031.82
0.004124,5024.54
0.004128,5026.74
0.004132,5027.22
0.004136,5027.1
0.00414,5027.33
0.004144,5029.58
0.004148,5028.29
0.004152,5027.2
0.004156,5026.97
0.00416,5023.86
0.004164,5026.37
0.004168,5023.72
0.004172,5023.54
0.004176,5024.03
0.00418,5022.79
0.004184,5024.24
0.004188,5022.92
0.004192,5023.03
0.004196,5020.77
0.0042,5022.94
0.004204,5020.28
0.004208,5020.42
0.004212,5020.38
0.004216,5019.3
0.00422,5021.1
0.004224,5019.73
0.004228,5017.94
0.004232,5017.76
0.004236,5018.44
0.00424,5018.74
0.004244,5016.95
0.004248,5015.7
0.004252,5015.46
0.004256,5019.74
0.00426,5013.83
0.004264,5013.98
0.004268,5012.95
0.004272,5012.11
0.004276,5011.19
0.00428,5012.2
0.004284,5012.95
0.004288,5011.84
0.004292,5008.11
0.004296,5008.69
0.0043,5010.33
0.004304,5008.15
0.004308,5009.71
0.004312,5012.02
0.004316,5008.78
0.00432,5006.69
0.004324,5005.92
0.004328,5006.79
0.004332,5003.51
0.004336,5004.61
0.00434,5006.71
0.004344,5003.82
0.004348,5002.88
0.004352,5001.6
0.004356,5003.83
0.00436,5000.83
0.004364,5002.32
0.004368,4999.72
0.004372,5005.54
0.004376,4999.21
0.00438,5002.31
0.004384,5002.78
0.004388,5003.4
0.004392,5002.23
0.004396,5000.61
0.0044,4997.64
0.004404,4999.01
0.004408,4997.54
0.004412,5000.02
0.004416,4999.4
0.00442,4998.51
0.004424,4996.35
0.004428,4996.26
0.004432,4996.48
0.004436,4995.68
0.00444,4995.41
0.004444,4998.1
0.004448,4996.83
0.004452,4993.38
0.004456,4998.14
0.00446,4994.4
0.004464,4995.93
0.004468,4996.95
0.004472,4995.05
0.004476,4997.53
0.00448,4994.88
0.004484,4993.97
0.004488,4994.08
0.004492,4995.2
