time_s,v_out_mV
0,4999.54
4e-06,5003.01
8e-06,5000.41
1.2e-05,4997.28
1.6e-05,5000.93
2e-05,4998.91
2.4e-05,4998.18
2.8e-05,5000.26
3.2e-05,5001.09
3.6e-05,4997.49
4e-05,4998.11
4.4e-05,5000.74
4.8e-05,4998.41
5.2e-05,5002.6
5.6e-05,4998.66
6e-05,5002.93
6.4e-05,5002.17
6.8e-05,5000.6
7.2e-05,5002.31
7.6e-05,5002.24
8e-05,5002.9
8.4e-05,5000.94
8.8e-05,4997.89
9.2e-05,4999.2
9.6e-05,4999.85
0.0001,4999.99
0.000104,4996.47
0.000108,5002.26
0.000112,5000.37
0.000116,5000.19
0.00012,4997.32
0.000124,5000.99
0.000128,4999.73
0.000132,4997.42
0.000136,4999.12
0.00014,5001.64
0.000144,4999.98
0.000148,4999.84
0.000152,5000.41
0.000156,5000.56
0.00016,5000.42
0.000164,4998.86
0.000168,5000.19
0.000172,5000.26
0.000176,4999.84
0.00018,4999.24
0.000184,5000.76
0.000188,5000.58
0.000192,4999.26
0.000196,4999.14
0.0002,5001.34
0.000204,5003.55
0.000208,5000.15
0.000212,4999.63
0.000216,5001.9
0.00022,5002.69
0.000224,5002.32
0.000228,4998.35
0.000232,5000.56
0.000236,5001.42
0.00024,5000.78
0.000244,5000.92
0.000248,5000.67
0.000252,4998.48
0.000256,4999.09
0.00026,4998.01
0.000264,4998.57
0.000268,4996.56
0.000272,4996.4
0.000276,5001.15
0.00028,5001.53
0.000284,5001.56
0.000288,5001.88
0.000292,5002.79
0.000296,5000.33
0.0003,5001.39
0.000304,5001.6
0.000308,5001.17
0.000312,4998.77
0.000316,5000.48
0.00032,4999.38
0.000324,5001.75
0.000328,4999.43
0.000332,4999.63
0.000336,4999.84
0.00034,5000.65
0.000344,4999.63
0.000348,5000.97
0.000352,5000.03
0.000356,4998.76
0.00036,4997.85
0.000364,5000.33
0.000368,4997.81
0.000372,5003.17
0.000376,5003.04
0.00038,5002.58
0.000384,4999.73
0.000388,5001.64
0.000392,5001.16
0.000396,5002.39
0.0004,4999.54
0.000404,5000.32
0.000408,4999.88
0.000412,5002.17
0.000416,4998.17
0.00042,5000.16
0.000424,5000.6
0.000428,4999.54
0.000432,4999.06
0.000436,5000.76
0.00044,5000.56
0.000444,5002.6
0.000448,5000.35
0.000452,4998.22
0.000456,4998.38
0.00046,5002.01
0.000464,5000.94
0.000468,4998.54
0.000472,4998.18
0.000476,4999.56
0.00048,4999.62
0.000484,4998.97
0.000488,4997.72
0.000492,4998.97
0.000496,4996.82
0.0005,4999.39
0.000504,4999.44
0.000508,5002.36
0.000512,4997.93
0.000516,4999.58
0.00052,4999.77
0.000524,4998.69
0.000528,4999.72
0.000532,4999.45
0.000536,4999.91
