time_s,v_out_mV
0,4997.35
4e-06,5002.08
8e-06,5001.71
1.2e-05,5003.71
1.6e-05,4999.08
2e-05,4997.49
2.4e-05,5000.27
2.8e-05,5000.21
3.2e-05,4997.45
3.6e-05,4997.75
4e-05,5001.48
4.4e-05,4999.82
4.8e-05,4999.42
5.2e-05,5000.53
5.6e-05,5002.87
6e-05,4998.39
6.4e-05,5000.31
6.8e-05,5001.93
7.2e-05,4998.67
7.6e-05,4998.86
8e-05,4999.18
8.4e-05,5002.69
8.8e-05,4996.08
9.2e-05,4999.23
9.6e-05,4998.38
0.0001,5001.12
0.000104,5004.49
0.000108,5000.25
0.000112,5001.34
0.000116,5001.08
0.00012,4997.21
0.000124,5000.69
0.000128,4999.2
0.000132,4997.94
0.000136,4998.51
0.00014,5001.44
0.000144,4998.36
0.000148,4999.36
0.000152,4999.94
0.000156,4997.51
0.00016,4998.45
0.000164,5001.97
0.000168,5001.42
0.000172,4999.05
0.000176,4998.39
0.00018,4997.69
0.000184,5000.16
0.000188,5001.01
0.000192,5001.32
0.000196,5001.66
0.0002,5000.17
0.000204,4998.11
0.000208,4999.7
0.000212,4997.71
0.000216,5000.74
0.00022,4999.32
0.000224,5000.85
0.000228,4999.28
0.000232,5003.33
0.000236,4998.81
0.00024,4998.22
0.000244,4999.97
0.000248,4999.4
0.000252,4999.35
0.000256,5000.51
0.00026,4997.62
0.000264,4998.86
0.000268,5001.19
0.000272,4998.3
0.000276,4999.02
0.00028,4999.93
0.000284,4999.76
0.000288,4998.87
0.000292,5000.55
0.000296,4998.96
0.0003,5001.44
0.000304,5000.65
0.000308,4999.16
0.000312,5001.92
0.000316,5001.07
0.00032,4998.12
0.000324,4999.99
0.000328,5000.06
0.000332,5001.02
0.000336,5002.13
0.00034,5003.9
0.000344,5000.37
0.000348,5000.62
0.000352,4999.85
0.000356,4998.4
0.00036,4999.16
0.000364,4998.41
0.000368,5003.77
0.000372,4998.05
0.000376,4996.68
0.00038,5001.23
0.000384,5000.17
0.000388,5000.25
0.000392,4999.68
0.000396,5000.87
0.0004,4999.76
0.000404,5000.37
0.000408,4998.64
0.000412,4999.95
0.000416,5001.59
0.00042,4999.87
0.000424,4999.14
0.000428,4999.29
0.000432,5000.49
0.000436,5001.51
0.00044,5003.17
0.000444,5001.35
0.000448,4998.38
0.000452,5001.57
0.000456,5000.51
0.00046,4997.81
0.000464,5000.09
0.000468,5000.55
0.000472,4999.35
0.000476,5001.31
0.00048,4999.61
0.000484,5003.11
0.000488,4998.42
