time_s,v_out_mV
0,5001.58
4e-06,4999.57
8e-06,5000.56
1.2e-05,4997.17
1.6e-05,4997.74
2e-05,4999.06
2.4e-05,5000.29
2.8e-05,4999.12
3.2e-05,4999.16
3.6e-05,4998.93
4e-05,5001.04
4.4e-05,4999.76
4.8e-05,4998.49
5.2e-05,4998.92
5.6e-05,5001.46
6e-05,5002.16
6.4e-05,4998.55
6.8e-05,5000.23
7.2e-05,5001.05
7.6e-05,5003.1
8e-05,4999.02
8.4e-05,4997.45
8.8e-05,4998.16
9.2e-05,4998.72
9.6e-05,5000.26
0.0001,5000.21
0.000104,4997.7
0.000108,5001.8
0.000112,4999.88
0.000116,4996.5
0.00012,5002.88
0.000124,4999.78
0.000128,5000.63
0.000132,4998.68
0.000136,5000.18
0.00014,5001.91
0.000144,5000.43
0.000148,5001.06
0.000152,5000.73
0.000156,5000.65
0.00016,4999.26
0.000164,5000.43
0.000168,5001.53
0.000172,4999.57
0.000176,4998.93
0.00018,4998.79
0.000184,4995.71
0.000188,4998.1
0.000192,5001.81
0.000196,5000.31
0.0002,4999.6
0.000204,5001.54
0.000208,5001.13
0.000212,4999.75
0.000216,4999.92
0.00022,5000.23
0.000224,4999.87
0.000228,5000.39
0.000232,4998.54
0.000236,4997
0.00024,5000.78
0.000244,5002.1
0.000248,4998.54
0.000252,4999.11
0.000256,5000.71
0.00026,4999
0.000264,5001.84
0.000268,5001.52
0.000272,4999.72
0.000276,4999.79
0.00028,4999.21
0.000284,4999.6
0.000288,4997.25
0.000292,4999.98
0.000296,5000.89
0.0003,5001.71
0.000304,4998.24
0.000308,5001.08
0.000312,4999.67
0.000316,4998.18
0.00032,5000.84
0.000324,5000.18
0.000328,4999.6
0.000332,5000.86
0.000336,4999.95
0.00034,4998.18
0.000344,5001.54
0.000348,4998.12
0.000352,4999.15
0.000356,5000.83
0.00036,4999.69
0.000364,4999.96
0.000368,4999.67
0.000372,5000.01
0.000376,5000.66
0.00038,5000.07
0.000384,5000.06
0.000388,4998.02
0.000392,5001.48
0.000396,5000.09
0.0004,4998.61
0.000404,5000.72
0.000408,4998.93
0.000412,4999.35
0.000416,5000.14
0.00042,4998.31
0.000424,5002.01
0.000428,4999.54
0.000432,4999.44
0.000436,4997.74
0.00044,4999.98
0.000444,4998.05
0.000448,4998.58
0.000452,5000.68
0.000456,4997.99
0.00046,4998.32
0.000464,4999.14
0.000468,4998.9
0.000472,5002.69
0.000476,5000.01
0.00048,5001.76
0.000484,4999.79
0.000488,5001.16
0.000492,4997.69
0.000496,5002.64
0.0005,4999.1
0.000504,5000.25
0.000508,4999.03
0.000512,5001.5
0.000516,5000.3
0.00052,4998.7
0.000524,5002.06
0.000528,5001.1
0.000532,5001.18
0.000536,4998.02
0.00054,5002.41
0.000544,4999.57
0.000548,4999.59
0.000552,5004.06
0.000556,4997.63
0.00056,4999.74
0.000564,5000.26
0.000568,4998.98
0.000572,4998.2
0.000576,4997.07
0.00058,4998.27
0.000584,5000.17
0.000588,5000.76
0.000592,5000.25
0.000596,4997.23
0.0006,5000.44
0.000604,5001.13
0.000608,4999.57
0.000612,5000.55
0.000616,4996.02
0.00062,5003.59
0.000624,5000.6
0.000628,4999.63
0.000632,4997.29
0.000636,4998.9
0.00064,5000.92
0.000644,4999.05
0.000648,4999.4
0.000652,4999.9
0.000656,5002.75
0.00066,4997.52
0.000664,4998.62
0.000668,4999.79
0.000672,4999.32
0.000676,5001.64
0.00068,5002.75
0.000684,5001.89
0.000688,4998.74
0.000692,5000.84
0.000696,5000.43
0.0007,4999.02
0.000704,5000.88
0.000708,5000.09
0.000712,5001.14
0.000716,5001.37
0.00072,5002.07
0.000724,4998.38
0.000728,4999.94
0.000732,4996.44
0.000736,5001.21
0.00074,5002.29
0.000744,4998.58
0.000748,4999.6
0.000752,4998.47
0.000756,5002.48
0.00076,4999.17
0.000764,5001.3
0.000768,4998.43
0.000772,5001.61
0.000776,4999.01
0.00078,4998.56
0.000784,4999.58
0.000788,5000.2
0.000792,4999.2
0.000796,5003.38
0.0008,5000.63
0.000804,4999.77
0.000808,4999.65
0.000812,5001.56
0.000816,5002.79
0.00082,5001.17
0.000824,4998.79
0.000828,5000.67
0.000832,4998.58
0.000836,5000.24
0.00084,5000.31
0.000844,5001.92
0.000848,4999.16
0.000852,4999.97
0.000856,5003.61
