time_s,v_out_mV
0,4979.13
4e-06,4983.31
8e-06,4982.6
1.2e-05,4987.31
1.6e-05,4986.87
2e-05,4989.54
2.4e-05,4993.72
2.8e-05,4996.77
3.2e-05,4987.69
3.6e-05,4985.51
4e-05,4993.56
4.4e-05,4984.54
4.8e-05,4986.69
5.2e-05,4982.21
5.6e-05,4983.25
6e-05,4981.8
6.4e-05,4985.6
6.8e-05,4990.36
7.2e-05,4985.96
7.6e-05,4983.05
8e-05,4984.9
8.4e-05,4982.51
8.8e-05,4985.95
9.2e-05,4984.22
9.6e-05,4987.22
0.0001,4973.1
0.000104,4981.39
0.000108,4997.5
0.000112,4986.59
0.000116,4994.36
0.00012,4987.85
0.000124,4990.43
0.000128,4977.77
0.000132,4990.47
0.000136,4977.09
0.00014,4991.63
0.000144,4990.63
0.000148,4992.93
0.000152,4980.91
0.000156,4995.49
0.00016,4980.29
0.000164,4993.91
0.000168,5004.07
0.000172,4983.74
0.000176,4984.8
0.00018,4989.73
0.000184,4983.58
0.000188,4982.49
0.000192,4979.87
0.000196,4991.88
0.0002,4994.95
0.000204,4982.13
0.000208,4965.42
0.000212,4991.27
0.000216,4995.87
0.00022,4986.22
0.000224,4991
0.000228,4986.22
0.000232,4987.83
0.000236,4981.33
0.00024,4985.81
0.000244,4992.43
0.000248,4974.99
0.000252,4984.8
0.000256,4995.16
0.00026,4981.83
0.000264,4980.34
0.000268,4989.5
0.000272,4994.15
0.000276,4990.79
0.00028,4989.89
0.000284,4983.35
0.000288,5002.86
0.000292,4987.76
0.000296,4990.04
0.0003,4988.19
0.000304,4985.88
0.000308,4980.14
0.000312,4981.52
0.000316,4981.09
0.00032,4989.81
0.000324,4995.82
0.000328,4982.19
0.000332,4987.71
0.000336,4985.87
0.00034,4994.55
0.000344,4972.75
0.000348,4978.51
0.000352,4989.34
0.000356,4985.46
0.00036,4995.94
0.000364,4971.35
0.000368,4978.59
0.000372,4987.51
0.000376,4986.94
0.00038,4986.02
0.000384,4998.15
0.000388,4988.33
0.000392,4980.78
0.000396,4987.74
0.0004,4977.3
0.000404,4991.21
0.000408,4994.6
0.000412,4995.26
0.000416,4993.1
0.00042,4979.85
0.000424,4982.2
0.000428,4990.61
0.000432,4986.37
0.000436,4984.71
0.00044,4994.29
0.000444,4985.71
0.000448,4991.33
0.000452,4980.78
0.000456,4985.51
0.00046,4985.97
0.000464,4992.16
0.000468,4984.08
0.000472,4992.13
0.000476,4999.09
0.00048,4984.92
0.000484,4986.14
0.000488,4992.67
0.000492,4974.61
0.000496,4993.43
0.0005,4982.75
0.000504,4993.55
0.000508,4989.4
0.000512,4989.18
0.000516,4989.85
0.00052,4988.14
0.000524,5001.86
0.000528,4990.97
0.000532,4984.35
0.000536,4983.66
0.00054,4982.79
0.000544,4975.56
0.000548,4981.8
0.000552,4994.42
0.000556,4981.88
0.00056,4983.03
0.000564,4981.39
0.000568,4978.81
0.000572,4990.3
0.000576,4980.39
0.00058,4984.22
0.000584,4987.62
0.000588,4976.37
0.000592,4990.3
0.000596,4986.67
0.0006,4984.05
0.000604,4979.32
